run_id,stream_id,profile,scope,config_id,config_key,bootstrap_group_key,design,n_bootstraps,possessions_per_bootstrap,samples_per_possession,is_baseline,is_individual_profile_like,bootstrap_seed,null_seed,simulation_tag,sweep_tag,sweep_design_version,seed_policy_version,map_estimator,source_possessions,status,elapsed_seconds,lambda_qut,lambda_max_obs,lambda_ci_low,lambda_ci_high,lambda_ci_width,lambda_bootstrap_mean,lambda_bootstrap_std,bootstrap_draws_requested,bootstrap_draws_successful,p_value,reject_qut,error
high_y_side__quarter_2__b050_p00100_s100,high_y_side__quarter_2__p00100_s100,high_y_side,quarter_2,16,b050_p00100_s100,p00100_s100,full_factorial_nested_prefix,50,100,100,False,False,2992400680,1874118479,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,230,ok,26.98374530000001,4.907484351993479,7.565248974573881,6.559435635667887,9.84931616127866,3.2898805256107746,7.977699158531557,0.9712652333061018,50,50,0.0,True,
high_y_side__quarter_2__b100_p00100_s100,high_y_side__quarter_2__p00100_s100,high_y_side,quarter_2,31,b100_p00100_s100,p00100_s100,full_factorial_nested_prefix,100,100,100,False,False,2992400680,1874118479,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,230,ok,47.32041720000234,4.907484351993479,7.565248974573881,5.522587267087426,10.611040140394216,5.088452873306791,8.066315608317238,1.2010282575431446,100,100,0.0,True,
high_y_side__quarter_4__b010_p00100_s100,high_y_side__quarter_4__p00100_s100,high_y_side,quarter_4,1,b010_p00100_s100,p00100_s100,full_factorial_nested_prefix,10,100,100,False,False,2016640081,1332940240,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,230,ok,28.839605799996207,4.580670304540794,7.372090503279612,6.8009694347519005,10.535741327803713,3.734771893051812,8.490401068969916,1.237717772750205,10,10,0.0,True,
high_y_side__quarter_4__b050_p00100_s100,high_y_side__quarter_4__p00100_s100,high_y_side,quarter_4,16,b050_p00100_s100,p00100_s100,full_factorial_nested_prefix,50,100,100,False,False,2016640081,1332940240,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,230,ok,44.8715699999957,4.580670304540794,7.372090503279612,6.649176306262416,11.267359832532293,4.618183526269875,8.724443045216667,1.2459164629617172,50,50,0.0,True,
high_y_side__quarter_4__b100_p00100_s100,high_y_side__quarter_4__p00100_s100,high_y_side,quarter_4,31,b100_p00100_s100,p00100_s100,full_factorial_nested_prefix,100,100,100,False,False,2016640081,1332940240,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,230,ok,64.20770919998722,4.580670304540794,7.372090503279612,6.413536870042348,11.611533625875598,5.19799675583325,8.782476720733268,1.3064245475810483,100,100,0.0,True,
high_y_side__full_game__b010_p00100_s150,high_y_side__full_game__p00100_s150,high_y_side,full_game,2,b010_p00100_s150,p00100_s150,full_factorial_nested_prefix,10,100,150,False,False,4026978240,4020078778,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,920,ok,21.30963939999674,5.3970169620813415,10.794833956449695,6.844095207390187,10.748805547593127,3.90471034020294,8.840787063556089,1.5499778879158863,10,10,0.0,True,
high_y_side__full_game__b050_p00100_s150,high_y_side__full_game__p00100_s150,high_y_side,full_game,17,b050_p00100_s150,p00100_s150,full_factorial_nested_prefix,50,100,150,False,False,4026978240,4020078778,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,920,ok,38.555434400001104,5.3970169620813415,10.794833956449695,6.386861213086184,10.939910695096932,4.553049482010748,8.919713991738481,1.4687888035352454,50,50,0.0,True,
high_y_side__full_game__b100_p00100_s150,high_y_side__full_game__p00100_s150,high_y_side,full_game,32,b100_p00100_s150,p00100_s150,full_factorial_nested_prefix,100,100,150,False,False,4026978240,4020078778,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,920,ok,59.77809030000026,5.3970169620813415,10.794833956449695,5.217339122323638,10.8668035965673,5.649464474243663,8.581513531555993,1.5422669163074818,100,100,0.0,True,
high_y_side__quarter_1__b010_p00100_s150,high_y_side__quarter_1__p00100_s150,high_y_side,quarter_1,2,b010_p00100_s150,p00100_s150,full_factorial_nested_prefix,10,100,150,False,False,3271144373,2228505419,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,230,ok,8.0315161000035,4.620839768189989,6.3135914905561314,6.342198580155572,10.183734426702014,3.841535846546441,8.525715283307322,1.5101640832757823,10,10,0.0,True,
high_y_side__quarter_1__b050_p00100_s150,high_y_side__quarter_1__p00100_s150,high_y_side,quarter_1,17,b050_p00100_s150,p00100_s150,full_factorial_nested_prefix,50,100,150,False,False,3271144373,2228505419,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,230,ok,24.73752340000829,4.620839768189989,6.3135914905561314,6.217904209320328,11.340703889681508,5.122799680361179,8.951386929475593,1.4052370044211384,50,50,0.0,True,
high_y_side__quarter_1__b100_p00100_s150,high_y_side__quarter_1__p00100_s150,high_y_side,quarter_1,32,b100_p00100_s150,p00100_s150,full_factorial_nested_prefix,100,100,150,False,False,3271144373,2228505419,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,230,ok,45.98941530000411,4.620839768189989,6.3135914905561314,6.373984235266063,11.400977523400602,5.026993288134539,9.029259482930128,1.3531803130564688,100,100,0.0,True,
high_y_side__quarter_2__b010_p00100_s150,high_y_side__quarter_2__p00100_s150,high_y_side,quarter_2,2,b010_p00100_s150,p00100_s150,full_factorial_nested_prefix,10,100,150,False,False,4028150633,3593316352,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,230,ok,9.121518399999331,4.76221572341114,9.90903349746801,6.678242472965448,10.177100774109404,3.498858301143957,8.751836262035443,1.116198500773259,10,10,0.0,True,
high_y_side__quarter_2__b050_p00100_s150,high_y_side__quarter_2__p00100_s150,high_y_side,quarter_2,17,b050_p00100_s150,p00100_s150,full_factorial_nested_prefix,50,100,150,False,False,4028150633,3593316352,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,230,ok,24.58657470000253,4.76221572341114,9.90903349746801,6.445306880475618,11.786511653485096,5.341204773009478,9.318978945477342,1.429378677414087,50,50,0.0,True,
high_y_side__quarter_2__b100_p00100_s150,high_y_side__quarter_2__p00100_s150,high_y_side,quarter_2,32,b100_p00100_s150,p00100_s150,full_factorial_nested_prefix,100,100,150,False,False,4028150633,3593316352,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,230,ok,45.35046190001231,4.76221572341114,9.90903349746801,6.130919977633064,11.500652652999872,5.369732675366808,9.003610873387617,1.4477244230393267,100,100,0.0,True,
high_y_side__quarter_3__b010_p00100_s150,high_y_side__quarter_3__p00100_s150,high_y_side,quarter_3,2,b010_p00100_s150,p00100_s150,full_factorial_nested_prefix,10,100,150,False,False,2007200118,3018330983,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,230,ok,8.634479700001975,5.751111683195584,6.965333289479234,4.969316467762099,10.970630780458446,6.001314312696347,7.121208615775004,1.9224027596947912,10,10,0.01,True,
high_y_side__quarter_3__b050_p00100_s150,high_y_side__quarter_3__p00100_s150,high_y_side,quarter_3,17,b050_p00100_s150,p00100_s150,full_factorial_nested_prefix,50,100,150,False,False,2007200118,3018330983,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,230,ok,24.21925550000742,5.751111683195584,6.965333289479234,4.714072179391979,10.0286199828674,5.314547803475421,7.146438352256206,1.5096185319589634,50,50,0.01,True,
high_y_side__quarter_3__b100_p00100_s150,high_y_side__quarter_3__p00100_s150,high_y_side,quarter_3,32,b100_p00100_s150,p00100_s150,full_factorial_nested_prefix,100,100,150,False,False,2007200118,3018330983,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,230,ok,44.60530930000096,5.751111683195584,6.965333289479234,4.750579147557859,10.175723573559951,5.425144426002092,7.328213659757637,1.4479506363995704,100,100,0.01,True,
high_y_side__quarter_4__b010_p00100_s150,high_y_side__quarter_4__p00100_s150,high_y_side,quarter_4,2,b010_p00100_s150,p00100_s150,full_factorial_nested_prefix,10,100,150,False,False,1182809535,2906404011,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,230,ok,7.926607300001706,4.952089972195704,9.683580969671231,6.773561431715766,11.268390047782724,4.494828616066959,9.217957769246771,1.5791669142824014,10,10,0.0,True,
high_y_side__quarter_4__b050_p00100_s150,high_y_side__quarter_4__p00100_s150,high_y_side,quarter_4,17,b050_p00100_s150,p00100_s150,full_factorial_nested_prefix,50,100,150,False,False,1182809535,2906404011,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,230,ok,23.07825400000729,4.952089972195704,9.683580969671231,6.593567319666444,12.32016017827491,5.726592858608467,9.461863776351642,1.6965982137175653,50,50,0.0,True,
high_y_side__quarter_4__b100_p00100_s150,high_y_side__quarter_4__p00100_s150,high_y_side,quarter_4,32,b100_p00100_s150,p00100_s150,full_factorial_nested_prefix,100,100,150,False,False,1182809535,2906404011,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,230,ok,43.82316340001125,4.952089972195704,9.683580969671231,6.391161462474301,12.251574603751228,5.860413141276927,9.452544828213416,1.6047396123781832,100,100,0.0,True,
high_y_side__full_game__b010_p00100_s200,high_y_side__full_game__p00100_s200,high_y_side,full_game,3,b010_p00100_s200,p00100_s200,full_factorial_nested_prefix,10,100,200,False,False,1010574105,120454109,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,920,ok,10.107845499996984,4.810103601899965,10.350759495882649,6.562111636638225,10.246168785866317,3.684057149228092,8.62172908480664,1.2200931270923792,10,10,0.0,True,
high_y_side__full_game__b050_p00100_s200,high_y_side__full_game__p00100_s200,high_y_side,full_game,18,b050_p00100_s200,p00100_s200,full_factorial_nested_prefix,50,100,200,False,False,1010574105,120454109,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,920,ok,26.97955560000628,4.810103601899965,10.350759495882649,6.483305784608499,12.34807167589068,5.864765891282181,9.198977714216044,1.511817134131974,50,50,0.0,True,
high_y_side__full_game__b100_p00100_s200,high_y_side__full_game__p00100_s200,high_y_side,full_game,33,b100_p00100_s200,p00100_s200,full_factorial_nested_prefix,100,100,200,False,False,1010574105,120454109,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,920,ok,46.64183550000598,4.810103601899965,10.350759495882649,6.424866201550856,12.654827300332313,6.229961098781455,9.217491928724804,1.6514046059135623,100,100,0.0,True,
high_y_side__quarter_1__b010_p00100_s200,high_y_side__quarter_1__p00100_s200,high_y_side,quarter_1,3,b010_p00100_s200,p00100_s200,full_factorial_nested_prefix,10,100,200,False,False,3563924186,263814182,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,230,ok,9.27688930000113,4.978823998562964,8.504738942362842,6.996852886354222,10.754046786831935,3.757193900477716,8.909652495319609,1.2900517869920258,10,10,0.0,True,
high_y_side__quarter_1__b050_p00100_s200,high_y_side__quarter_1__p00100_s200,high_y_side,quarter_1,18,b050_p00100_s200,p00100_s200,full_factorial_nested_prefix,50,100,200,False,False,3563924186,263814182,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,230,ok,25.55686760000572,4.978823998562964,8.504738942362842,6.864583240367738,11.49044102063128,4.625857780263541,9.219586134890832,1.4070492977582396,50,50,0.0,True,
high_y_side__quarter_1__b100_p00100_s200,high_y_side__quarter_1__p00100_s200,high_y_side,quarter_1,33,b100_p00100_s200,p00100_s200,full_factorial_nested_prefix,100,100,200,False,False,3563924186,263814182,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,230,ok,45.47985090000111,4.978823998562964,8.504738942362842,6.498306813240986,12.163687005914507,5.665380192673521,9.335888518232398,1.510439822435521,100,100,0.0,True,
high_y_side__quarter_2__b010_p00100_s200,high_y_side__quarter_2__p00100_s200,high_y_side,quarter_2,3,b010_p00100_s200,p00100_s200,full_factorial_nested_prefix,10,100,200,False,False,2490554124,883522769,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,230,ok,9.300458799998523,5.136847974244802,8.875397456493781,8.034308853671522,12.14722717833191,4.112918324660388,10.014653033128376,1.319781716851941,10,10,0.0,True,
high_y_side__quarter_2__b050_p00100_s200,high_y_side__quarter_2__p00100_s200,high_y_side,quarter_2,18,b050_p00100_s200,p00100_s200,full_factorial_nested_prefix,50,100,200,False,False,2490554124,883522769,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,230,ok,25.77048800000557,5.136847974244802,8.875397456493781,7.101862183753588,12.129708216430364,5.027846032676776,9.452423181193224,1.367161156971515,50,50,0.0,True,
high_y_side__quarter_2__b100_p00100_s200,high_y_side__quarter_2__p00100_s200,high_y_side,quarter_2,33,b100_p00100_s200,p00100_s200,full_factorial_nested_prefix,100,100,200,False,False,2490554124,883522769,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,230,ok,45.90863510000963,5.136847974244802,8.875397456493781,6.823043800598661,12.083061053956367,5.260017253357706,9.41181692318842,1.3830432751466248,100,100,0.0,True,
high_y_side__quarter_3__b010_p00100_s200,high_y_side__quarter_3__p00100_s200,high_y_side,quarter_3,3,b010_p00100_s200,p00100_s200,full_factorial_nested_prefix,10,100,200,False,False,3782968038,1956584118,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,230,ok,8.683237299997927,5.588791807662834,6.694025269402312,6.662520776179489,9.388009974082468,2.725489197902977,7.943847431102725,0.9201404864416244,10,10,0.0,True,
high_y_side__quarter_3__b050_p00100_s200,high_y_side__quarter_3__p00100_s200,high_y_side,quarter_3,18,b050_p00100_s200,p00100_s200,full_factorial_nested_prefix,50,100,200,False,False,3782968038,1956584118,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,230,ok,23.88712749999649,5.588791807662834,6.694025269402312,4.755796249135806,10.065496987306926,5.309700738171119,7.720464620536091,1.613883495910935,50,50,0.0,True,
high_y_side__quarter_3__b100_p00100_s200,high_y_side__quarter_3__p00100_s200,high_y_side,quarter_3,33,b100_p00100_s200,p00100_s200,full_factorial_nested_prefix,100,100,200,False,False,3782968038,1956584118,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,230,ok,44.117643400000816,5.588791807662834,6.694025269402312,4.73922419791831,10.096677949956106,5.357453752037796,7.689261179297242,1.6290945805765789,100,100,0.0,True,
high_y_side__quarter_4__b010_p00100_s200,high_y_side__quarter_4__p00100_s200,high_y_side,quarter_4,3,b010_p00100_s200,p00100_s200,full_factorial_nested_prefix,10,100,200,False,False,3764962087,3736641867,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,230,ok,8.896018399998866,5.332499006498622,11.61192019488527,7.547971692883234,12.992847271508367,5.444875578625135,10.341161794661527,1.8027930185460568,10,10,0.0,True,
high_y_side__quarter_4__b050_p00100_s200,high_y_side__quarter_4__p00100_s200,high_y_side,quarter_4,18,b050_p00100_s200,p00100_s200,full_factorial_nested_prefix,50,100,200,False,False,3764962087,3736641867,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,230,ok,25.37338649999947,5.332499006498622,11.61192019488527,7.415425226177562,13.173083480170208,5.757658253992646,10.125628596928786,1.3921756324511612,50,50,0.0,True,
high_y_side__quarter_4__b100_p00100_s200,high_y_side__quarter_4__p00100_s200,high_y_side,quarter_4,33,b100_p00100_s200,p00100_s200,full_factorial_nested_prefix,100,100,200,False,False,3764962087,3736641867,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,230,ok,45.65991499998745,5.332499006498622,11.61192019488527,7.087705196316756,13.062727073595218,5.975021877278461,9.920630610262783,1.5155620284139566,100,100,0.0,True,
high_y_side__full_game__b010_p00100_s250,high_y_side__full_game__p00100_s250,high_y_side,full_game,4,b010_p00100_s250,p00100_s250,full_factorial_nested_prefix,10,100,250,False,False,3449694541,2466912138,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,920,ok,9.528829399998358,5.428008556741339,8.08002738131324,7.907511120992138,11.981918805941143,4.074407684949008,9.388917303834324,1.549449498894783,10,10,0.0,True,
high_y_side__full_game__b050_p00100_s250,high_y_side__full_game__p00100_s250,high_y_side,full_game,19,b050_p00100_s250,p00100_s250,full_factorial_nested_prefix,50,100,250,False,False,3449694541,2466912138,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,920,ok,25.166012099994987,5.428008556741339,8.08002738131324,7.22827834508421,12.034098046317254,4.805819701233044,9.43173258051718,1.336173517267395,50,50,0.0,True,
