Unnamed: 0,period,time,x,y,z,possession_start,possession_end,possession_number,scored,x_bin,y_bin
27981,2,690.8,58.80636,29.99766,3.39224,703.0,678.0,100131,0,12,5
28373,2,692.56,56.00206,18.77369,0.7338,703.0,678.0,100131,0,11,3
28712,2,679.0,86.24808,25.55715,10.62803,703.0,678.0,100131,0,18,5
27657,2,697.8,41.86928,31.37273,3.90987,703.0,678.0,100131,0,8,6
28110,2,687.88,76.39489,22.87057,6.7097,703.0,678.0,100131,0,16,4
27847,2,696.2,58.06238,36.38403,1.43262,703.0,678.0,100131,0,12,7
27722,2,701.2,9.928,20.12114,3.1518,703.0,678.0,100131,0,2,4
28317,2,679.6,89.40295,25.70114,11.30512,703.0,678.0,100131,0,19,5
28377,2,692.4,56.1092,19.04569,2.35776,703.0,678.0,100131,0,11,3
27529,2,702.92,1.5943,22.73231,3.59935,703.0,678.0,100131,0,0,4
28318,2,679.56,89.43344,25.66876,11.63162,703.0,678.0,100131,0,19,5
28364,2,692.92,56.78229,14.53371,3.9329,703.0,678.0,100131,0,12,2
28476,2,688.44,83.84885,28.40121,4.37903,703.0,678.0,100131,0,17,5
27846,2,696.24,57.49892,35.72757,1.99024,703.0,678.0,100131,0,12,7
27818,2,697.36,46.07129,31.12863,2.41751,703.0,678.0,100131,0,9,6
27704,2,695.92,60.05677,38.75392,2.8608,703.0,678.0,100131,0,12,7
28586,2,684.04,59.34072,20.96215,3.26592,703.0,678.0,100131,0,12,4
28199,2,684.32,57.48438,21.40707,3.19562,703.0,678.0,100131,0,12,4
27899,2,694.12,58.99111,28.20873,2.90094,703.0,678.0,100131,0,12,5
27715,2,701.48,9.01983,17.56927,4.03689,703.0,678.0,100131,0,1,3
28002,2,692.2,55.61704,19.54184,3.39252,703.0,678.0,100131,0,11,3
27883,2,694.76,60.45929,35.72419,2.039,703.0,678.0,100131,0,12,7
28509,2,687.12,64.23405,19.3963,3.15618,703.0,678.0,100131,0,13,3
27893,2,694.36,60.02029,33.32077,1.87791,703.0,678.0,100131,0,12,6
27692,2,696.4,55.03306,33.36842,3.42008,703.0,678.0,100131,0,11,6
27532,2,702.8,0.7647,22.59743,3.29664,703.0,678.0,100131,0,0,4
27796,2,698.24,36.53214,31.62232,2.83739,703.0,678.0,100131,0,7,6
27789,2,698.52,33.29979,30.8814,3.59039,703.0,678.0,100131,0,7,6
28628,2,682.36,75.5882,20.91919,2.27444,703.0,678.0,100131,0,16,4
28242,2,682.6,73.33285,19.59371,1.72772,703.0,678.0,100131,0,15,3
28018,2,691.56,54.74243,25.63033,3.91853,703.0,678.0,100131,0,11,5
28192,2,684.6,58.04423,20.42012,3.10873,703.0,678.0,100131,0,12,4
27839,2,696.52,52.90373,32.02205,3.24177,703.0,678.0,100131,0,11,6
28294,2,680.52,73.95809,26.61638,8.93242,703.0,678.0,100131,0,15,5
27801,2,698.04,39.7287,31.61902,1.41545,703.0,678.0,100131,0,8,6
28608,2,683.16,70.78831,17.63839,1.99016,703.0,678.0,100131,0,15,3
28283,2,680.96,72.73678,26.92903,6.52175,703.0,678.0,100131,0,15,5
28669,2,680.72,73.40608,26.72516,8.69607,703.0,678.0,100131,0,15,5
28736,2,678.04,85.00259,23.29397,5.14826,703.0,678.0,100131,0,18,4
27839,2,696.52,52.90373,32.02205,3.24177,703.0,678.0,100131,0,11,6
28455,2,689.28,85.52465,38.57791,1.78478,703.0,678.0,100131,0,18,7
91375,4,69.8,47.32805,47.16935,3.08503,72.0,50.0,100132,1,10,9
91758,4,63.32,38.3495,27.44386,3.18508,72.0,50.0,100132,1,8,5
91838,4,60.12,15.92892,28.05972,4.50901,72.0,50.0,100132,1,3,5
91881,4,58.4,17.35316,25.70823,7.09262,72.0,50.0,100132,1,3,5
91685,4,66.24,40.76184,39.25187,1.1188,72.0,50.0,100132,1,8,7
91758,4,63.32,38.3495,27.44386,3.18508,72.0,50.0,100132,1,8,5
92117,4,50.52,18.01272,25.76915,0.92269,72.0,50.0,100132,1,3,5
92036,4,52.2,18.07997,14.13852,2.62983,72.0,50.0,100132,1,3,2
91542,4,68.12,30.91147,45.26685,3.72842,72.0,50.0,100132,1,6,9
91787,4,62.16,32.25769,15.37148,2.87896,72.0,50.0,100132,1,6,3
91396,4,68.96,36.59505,47.15737,3.90801,72.0,50.0,100132,1,7,9
91869,4,58.88,18.44219,25.9687,1.21903,72.0,50.0,100132,1,3,5
92119,4,50.44,18.34303,26.07171,2.13334,72.0,50.0,100132,1,3,5
91835,4,60.24,16.07174,28.05315,3.99371,72.0,50.0,100132,1,3,5
91868,4,58.92,18.35311,25.90827,1.44179,72.0,50.0,100132,1,3,5
91587,4,70.0,51.5815,47.11207,3.59614,72.0,50.0,100132,1,10,9
91837,4,60.16,15.91394,28.08464,4.4674,72.0,50.0,100132,1,3,5
91484,4,70.44,58.13246,44.37474,2.56959,72.0,50.0,100132,1,12,8
91653,4,67.36,29.62273,45.02307,4.01131,72.0,50.0,100132,1,6,9
91903,4,57.52,35.8304,16.75322,3.00433,72.0,50.0,100132,1,7,3
91472,4,70.92,66.60334,40.8406,1.69185,72.0,50.0,100132,1,14,8
91603,4,69.36,40.6843,48.0201,3.06114,72.0,50.0,100132,1,8,9
91742,4,63.96,38.90754,28.61051,2.12293,72.0,50.0,100132,1,8,5
91534,4,68.44,32.00961,45.36785,1.14026,72.0,50.0,100132,1,6,9
92056,4,51.4,15.62375,15.5666,12.80949,72.0,50.0,100132,1,3,3
91546,4,67.96,30.10058,45.43994,2.54275,72.0,50.0,100132,1,6,9
91710,4,65.24,40.68414,33.28693,1.86266,72.0,50.0,100132,1,8,6
91853,4,59.52,17.81853,26.71698,5.00869,72.0,50.0,100132,1,3,5
91520,4,69.0,37.21888,47.51596,3.92462,72.0,50.0,100132,1,7,9
91483,4,70.48,58.97393,44.09074,2.69004,72.0,50.0,100132,1,12,8
91808,4,61.32,22.28271,14.60362,1.6746,72.0,50.0,100132,1,4,2
92012,4,53.16,24.02154,19.80218,2.81861,72.0,50.0,100132,1,5,3
91489,4,70.24,54.59137,45.51795,1.95394,72.0,50.0,100132,1,11,9
92040,4,52.04,18.35514,13.97166,6.24136,72.0,50.0,100132,1,3,2
91376,4,69.76,46.78363,47.39986,3.2176,72.0,50.0,100132,1,9,9
92137,4,50.72,16.34082,25.26807,3.42587,72.0,50.0,100132,1,3,5
91571,4,70.64,62.33982,42.95475,3.17183,72.0,50.0,100132,1,13,8
91724,4,64.68,40.20086,30.59929,1.19868,72.0,50.0,100132,1,8,6
91431,4,67.56,30.05445,46.46961,1.52668,72.0,50.0,100132,1,6,9
91863,4,59.12,17.78639,26.16791,4.22155,72.0,50.0,100132,1,3,5
91923,4,56.72,34.17444,11.47365,5.10253,72.0,50.0,100132,1,7,2
91425,4,67.8,29.74573,45.31727,1.78917,72.0,50.0,100132,1,6,9
92002,4,53.56,25.67757,17.01038,3.3682,72.0,50.0,100132,1,5,3
91911,4,57.2,37.51375,15.76689,3.65077,72.0,50.0,100132,1,7,3
91512,4,69.32,40.30207,48.01417,3.35907,72.0,50.0,100132,1,8,9
91641,4,67.84,29.72043,45.42188,1.86954,72.0,50.0,100132,1,6,9
91767,4,62.96,37.64385,26.24567,2.27069,72.0,50.0,100132,1,8,5
91416,4,68.16,31.04773,45.29883,3.52175,72.0,50.0,100132,1,6,9
91321,4,71.96,75.94122,28.51223,4.58671,72.0,50.0,100132,1,16,5
91749,4,63.68,38.90012,28.6748,2.09402,72.0,50.0,100132,1,8,5
91892,4,57.96,27.79868,20.43253,4.5048,72.0,50.0,100132,1,5,4
92009,4,53.28,24.22878,19.38132,2.85852,72.0,50.0,100132,1,5,3
91530,4,68.6,32.72121,45.38062,1.68902,72.0,50.0,100132,1,6,9
91621,4,68.64,32.99396,45.44835,2.51313,72.0,50.0,100132,1,7,9
92076,4,50.56,17.8305,25.6984,0.52785,72.0,50.0,100132,1,3,5
91407,4,68.52,32.2486,45.06557,0.3815,72.0,50.0,100132,1,6,9
91427,4,67.72,29.79633,45.10806,1.62841,72.0,50.0,100132,1,6,9
91570,4,70.68,63.18129,42.67075,3.29227,72.0,50.0,100132,1,13,8
91482,4,70.52,59.8154,43.80674,2.81048,72.0,50.0,100132,1,12,8
91794,4,61.88,29.42885,13.3184,3.28558,72.0,50.0,100132,1,6,2
92111,4,50.76,15.98451,25.13575,4.01821,72.0,50.0,100132,1,3,5
91556,4,67.56,30.05445,46.46961,1.52668,72.0,50.0,100132,1,6,9
91406,4,68.56,32.44923,45.12771,1.26541,72.0,50.0,100132,1,6,9
91603,4,69.36,40.6843,48.0201,3.06114,72.0,50.0,100132,1,8,9
91772,4,62.76,36.92136,24.38804,3.01648,72.0,50.0,100132,1,7,4
91571,4,70.64,62.33982,42.95475,3.17183,72.0,50.0,100132,1,13,8
92051,4,51.6,18.07516,13.21897,10.21325,72.0,50.0,100132,1,3,2
91721,4,64.8,40.33632,31.50117,3.40588,72.0,50.0,100132,1,8,6
91499,4,69.84,47.85293,46.91188,2.95246,72.0,50.0,100132,1,10,9
91773,4,62.72,36.62099,23.72257,2.98768,72.0,50.0,100132,1,7,4
91387,4,69.32,40.30207,48.01417,3.35907,72.0,50.0,100132,1,8,9
91608,4,69.16,38.79743,47.82772,3.90265,72.0,50.0,100132,1,8,9
91589,4,69.92,49.49319,46.774,3.11363,72.0,50.0,100132,1,10,9
91506,4,69.56,42.83627,47.75092,0.88017,72.0,50.0,100132,1,9,9
91352,4,70.72,64.02276,42.38675,3.41272,72.0,50.0,100132,1,13,8
91502,4,69.72,45.97012,47.54007,2.8642,72.0,50.0,100132,1,9,9
91735,4,64.24,40.33727,29.70098,3.95299,72.0,50.0,100132,1,8,5
91575,4,70.48,58.97393,44.09074,2.69004,72.0,50.0,100132,1,12,8
91369,4,70.04,52.36633,47.18891,3.70177,72.0,50.0,100132,1,11,9
92041,4,52.0,18.63885,13.57882,6.77153,72.0,50.0,100132,1,3,2
91906,4,57.4,36.82389,16.69347,3.85599,72.0,50.0,100132,1,7,3
91516,4,69.16,38.79743,47.82772,3.90265,72.0,50.0,100132,1,8,9
91568,4,67.08,43.65882,28.6682,4.67193,72.0,50.0,100132,1,9,5
91520,4,69.0,37.21888,47.51596,3.92462,72.0,50.0,100132,1,7,9
91343,4,71.08,69.02867,39.02269,1.45512,72.0,50.0,100132,1,14,7
91569,4,67.04,43.54786,28.66282,4.61788,72.0,50.0,100132,1,9,5
91863,4,59.12,17.78639,26.16791,4.22155,72.0,50.0,100132,1,3,5
91479,4,70.64,62.33982,42.95475,3.17183,72.0,50.0,100132,1,13,8
92105,4,50.2,19.7607,26.35043,4.11092,72.0,50.0,100132,1,4,5
91379,4,69.64,44.21576,47.60416,1.29514,72.0,50.0,100132,1,9,9
91537,4,68.32,31.59597,45.36128,2.30847,72.0,50.0,100132,1,6,9
91877,4,58.56,16.21879,25.72245,4.83209,72.0,50.0,100132,1,3,5
91729,4,64.48,40.63839,30.28172,2.77484,72.0,50.0,100132,1,8,6
91790,4,62.04,31.42038,14.29956,3.63353,72.0,50.0,100132,1,6,2
91455,4,71.6,75.48163,33.9922,1.12077,72.0,50.0,100132,1,16,6
91917,4,56.96,37.62175,15.45486,3.8544,72.0,50.0,100132,1,8,3
91718,4,64.92,40.63981,32.42577,4.1184,72.0,50.0,100132,1,8,6
91596,4,69.64,44.21576,47.60416,1.29514,72.0,50.0,100132,1,9,9
91626,4,68.44,32.00961,45.36785,1.14026,72.0,50.0,100132,1,6,9
91955,4,55.44,24.93444,4.24748,2.46326,72.0,50.0,100132,1,5,0
43571,2,220.52,51.41833,4.96867,4.5507,223.0,217.0,100133,1,10,0
43552,2,221.28,43.15856,4.00563,4.6845,223.0,217.0,100133,1,9,0
43831,2,221.56,39.72938,4.74283,4.23241,223.0,217.0,100133,1,8,0
43895,2,219.0,62.0535,7.98621,1.78675,223.0,217.0,100133,1,13,1
43897,2,218.92,64.10924,7.46472,2.66992,223.0,217.0,100133,1,13,1
43791,2,217.44,85.32902,14.48377,4.28983,223.0,217.0,100133,1,18,2
43897,2,218.92,64.10924,7.46472,2.66992,223.0,217.0,100133,1,13,1
43934,2,217.44,85.32902,14.48377,4.28983,223.0,217.0,100133,1,18,2
43659,2,222.72,19.81093,13.63587,6.79887,223.0,217.0,100133,1,4,2
43949,2,217.0,81.6347,21.73547,4.61132,223.0,217.0,100133,1,17,4
43762,2,218.6,68.77806,8.75778,1.43937,223.0,217.0,100133,1,14,1
43929,2,217.64,82.36173,11.52542,3.75557,223.0,217.0,100133,1,17,2
43688,2,221.56,39.72938,4.74283,4.23241,223.0,217.0,100133,1,8,0
43830,2,221.6,39.35968,4.9663,4.11127,223.0,217.0,100133,1,8,0
43739,2,219.52,60.85097,6.50527,2.62866,223.0,217.0,100133,1,12,1
43583,2,220.04,56.3047,6.3867,1.57373,223.0,217.0,100133,1,11,1
43736,2,219.64,59.55599,6.87801,3.17612,223.0,217.0,100133,1,12,1
43678,2,221.96,35.094,6.64142,0.62598,223.0,217.0,100133,1,7,1
43885,2,219.4,61.80818,6.62448,0.6819,223.0,217.0,100133,1,13,1
43942,2,217.12,86.80528,16.72392,8.37743,223.0,217.0,100133,1,18,3
43904,2,218.64,68.05367,8.81881,2.30543,223.0,217.0,100133,1,14,1
43533,2,222.04,33.50042,7.10343,2.05841,223.0,217.0,100133,1,7,1
43871,2,219.96,56.37336,5.84088,2.173,223.0,217.0,100133,1,11,1
43917,2,218.12,74.93954,9.99801,3.65989,223.0,217.0,100133,1,15,1
43561,2,220.92,47.97707,5.06381,0.10401,223.0,217.0,100133,1,10,1
43805,2,222.6,22.37392,10.51352,6.44926,223.0,217.0,100133,1,4,2
43919,2,218.04,76.5157,10.2125,2.23521,223.0,217.0,100133,1,16,2
43628,2,218.24,73.42059,8.73188,3.57471,223.0,217.0,100133,1,15,1
43853,2,220.68,50.06831,4.47712,4.18293,223.0,217.0,100133,1,10,0
43705,2,220.88,48.3457,4.89551,0.91577,223.0,217.0,100133,1,10,0
43694,2,221.32,42.57151,4.06562,4.6739,223.0,217.0,100133,1,9,0
43522,2,222.48,24.99631,7.86017,5.2565,223.0,217.0,100133,1,5,1
43731,2,219.84,57.06209,5.93629,2.18881,223.0,217.0,100133,1,12,1
43546,2,221.52,40.26478,4.31703,4.53008,223.0,217.0,100133,1,8,0
43622,2,218.48,70.04177,8.57893,1.88397,223.0,217.0,100133,1,14,1
43714,2,220.52,51.41833,4.96867,4.5507,223.0,217.0,100133,1,10,0
43626,2,218.32,72.07704,8.64046,3.21906,223.0,217.0,100133,1,15,1
43895,2,219.0,62.0535,7.98621,1.78675,223.0,217.0,100133,1,13,1
43904,2,218.64,68.05367,8.81881,2.30543,223.0,217.0,100133,1,14,1
43614,2,218.8,65.62834,7.93761,2.74126,223.0,217.0,100133,1,13,1
43643,2,217.64,82.36173,11.52542,3.75557,223.0,217.0,100133,1,17,2
43668,2,222.36,26.90754,7.27493,4.83495,223.0,217.0,100133,1,5,1
43840,2,221.2,44.24214,4.17322,4.37849,223.0,217.0,100133,1,9,0
43624,2,218.4,71.02116,8.39633,2.72151,223.0,217.0,100133,1,15,1
43807,2,222.52,24.16942,8.66111,5.66577,223.0,217.0,100133,1,5,1
43535,2,221.96,35.094,6.64142,0.62598,223.0,217.0,100133,1,7,1
43909,2,218.44,70.45645,8.31155,2.59419,223.0,217.0,100133,1,14,1
43920,2,218.0,77.0793,10.41558,2.63592,223.0,217.0,100133,1,16,2
43600,2,219.36,61.88763,6.57049,1.32609,223.0,217.0,100133,1,13,1
43685,2,221.68,38.46376,5.33783,3.53224,223.0,217.0,100133,1,8,1
43698,2,221.16,44.85197,4.14577,4.3243,223.0,217.0,100133,1,9,0
43827,2,221.72,37.94138,5.50647,3.17642,223.0,217.0,100133,1,8,1
43585,2,219.96,56.37336,5.84088,2.173,223.0,217.0,100133,1,11,1
43695,2,221.28,43.15856,4.00563,4.6845,223.0,217.0,100133,1,9,0
43900,2,218.8,65.62834,7.93761,2.74126,223.0,217.0,100133,1,13,1
43544,2,221.6,39.35968,4.9663,4.11127,223.0,217.0,100133,1,8,0
43572,2,220.48,51.80034,5.15484,4.413,223.0,217.0,100133,1,11,1
43788,2,217.56,83.59875,11.43371,4.64922,223.0,217.0,100133,1,17,2
43587,2,219.88,56.83445,5.75938,2.53325,223.0,217.0,100133,1,12,1
43853,2,220.68,50.06831,4.47712,4.18293,223.0,217.0,100133,1,10,0
43865,2,220.2,55.34255,5.64459,0.25995,223.0,217.0,100133,1,11,1
43666,2,222.44,25.65538,7.41045,5.14129,223.0,217.0,100133,1,5,1
43735,2,219.68,59.27159,6.98505,3.16882,223.0,217.0,100133,1,12,1
43884,2,219.44,61.48552,6.5326,1.12262,223.0,217.0,100133,1,13,1
43642,2,217.68,81.76971,11.4662,3.82443,223.0,217.0,100133,1,17,2
43764,2,218.52,69.74594,8.57752,1.27774,223.0,217.0,100133,1,14,1
43928,2,217.68,81.76971,11.4662,3.82443,223.0,217.0,100133,1,17,2
43842,2,221.12,45.31715,4.93897,2.9561,223.0,217.0,100133,1,9,0
43796,2,222.96,14.23124,19.71843,6.75497,223.0,217.0,100133,1,3,3
43669,2,222.32,27.54345,7.35804,4.79543,223.0,217.0,100133,1,5,1
43569,2,220.6,50.6194,4.76423,4.45326,223.0,217.0,100133,1,10,0
43609,2,219.0,62.0535,7.98621,1.78675,223.0,217.0,100133,1,13,1
43832,2,221.52,40.26478,4.31703,4.53008,223.0,217.0,100133,1,8,0
43834,2,221.44,41.15877,4.23898,5.20149,223.0,217.0,100133,1,8,0
43742,2,219.4,61.80818,6.62448,0.6819,223.0,217.0,100133,1,13,1
43947,2,217.0,82.23778,21.68656,4.43256,223.0,217.0,100133,1,17,4
43896,2,218.96,63.68006,7.35796,2.62199,223.0,217.0,100133,1,13,1
43788,2,217.56,83.59875,11.43371,4.64922,223.0,217.0,100133,1,17,2
43678,2,221.96,35.094,6.64142,0.62598,223.0,217.0,100133,1,7,1
43662,2,222.6,22.37392,10.51352,6.44926,223.0,217.0,100133,1,4,2
43749,2,219.12,62.53162,6.82192,2.67321,223.0,217.0,100133,1,13,1
43764,2,218.52,69.74594,8.57752,1.27774,223.0,217.0,100133,1,14,1
43769,2,218.32,72.07704,8.64046,3.21906,223.0,217.0,100133,1,15,1
43944,2,217.04,87.10627,17.58973,9.34347,223.0,217.0,100133,1,18,3
43817,2,222.12,31.71679,7.49227,3.39842,223.0,217.0,100133,1,6,1
43520,2,222.56,23.27417,9.57147,6.13469,223.0,217.0,100133,1,4,1
43908,2,218.48,70.04177,8.57893,1.88397,223.0,217.0,100133,1,14,1
43804,2,222.64,21.53332,11.39648,6.66811,223.0,217.0,100133,1,4,2
43645,2,217.56,83.59875,11.43371,4.64922,223.0,217.0,100133,1,17,2
43689,2,221.52,40.26478,4.31703,4.53008,223.0,217.0,100133,1,8,0
43600,2,219.36,61.88763,6.57049,1.32609,223.0,217.0,100133,1,13,1
43900,2,218.8,65.62834,7.93761,2.74126,223.0,217.0,100133,1,13,1
43939,2,217.24,86.44167,15.75169,7.31328,223.0,217.0,100133,1,18,3
43663,2,222.56,23.27417,9.57147,6.13469,223.0,217.0,100133,1,4,1
43608,2,219.04,62.11371,7.83179,1.87064,223.0,217.0,100133,1,13,1
43703,2,220.96,47.78727,4.47265,0.66291,223.0,217.0,100133,1,10,0
43719,2,220.32,53.99716,5.4495,2.90538,223.0,217.0,100133,1,11,1
43718,2,220.36,53.43272,5.08423,4.10567,223.0,217.0,100133,1,11,1
43664,2,222.52,24.16942,8.66111,5.66577,223.0,217.0,100133,1,5,1
43560,2,220.96,47.78727,4.47265,0.66291,223.0,217.0,100133,1,10,0
54646,3,496.52,31.92989,45.37262,2.71262,501.0,489.0,100134,0,6,9
54723,3,499.44,75.71497,39.13902,2.27162,501.0,489.0,100134,0,16,7
54700,3,494.36,35.01755,35.31737,2.9691,501.0,489.0,100134,0,7,7
54995,3,499.36,73.5335,39.79169,0.6604,501.0,489.0,100134,0,15,7
54631,3,497.12,35.04214,45.7407,4.21246,501.0,489.0,100134,0,7,9
55218,3,490.44,12.51622,30.05587,3.03041,501.0,489.0,100134,0,2,6
54787,3,496.88,32.24165,45.59523,2.71501,501.0,489.0,100134,0,6,9
54623,3,497.44,38.441,45.8715,4.58553,501.0,489.0,100134,0,8,9
54690,3,494.76,35.15815,35.69301,0.95235,501.0,489.0,100134,0,7,7
54932,3,491.08,11.01199,32.96578,3.02357,501.0,489.0,100134,0,2,6
54909,3,492.0,9.47704,33.96682,6.07725,501.0,489.0,100134,0,2,6
54537,3,500.88,90.58231,25.36245,5.45497,501.0,489.0,100134,0,19,5
55218,3,490.44,12.51622,30.05587,3.03041,501.0,489.0,100134,0,2,6
54690,3,494.76,35.15815,35.69301,0.95235,501.0,489.0,100134,0,7,7
55026,3,498.12,46.9919,47.43546,3.64091,501.0,489.0,100134,0,9,9
55216,3,490.52,12.8325,30.01883,1.94324,501.0,489.0,100134,0,2,6
54942,3,490.68,12.85111,30.48011,1.63178,501.0,489.0,100134,0,2,6
54534,3,501.0,90.09363,25.60248,4.97098,501.0,489.0,100134,0,19,5
54730,3,499.16,70.29851,40.65833,2.6856,501.0,489.0,100134,0,14,8
55085,3,495.76,32.79401,42.17474,0.35342,501.0,489.0,100134,0,6,8
55202,3,491.08,11.01199,32.96578,3.02357,501.0,489.0,100134,0,2,6
55249,3,489.2,23.28769,31.11773,1.10496,501.0,489.0,100134,0,4,6
54687,3,494.88,34.87932,35.87495,1.53978,501.0,489.0,100134,0,7,7
54539,3,500.8,90.86937,25.72549,5.39561,501.0,489.0,100134,0,19,5
54782,3,497.08,34.50622,45.71803,4.0443,501.0,489.0,100134,0,7,9
54733,3,499.04,68.52276,40.87922,3.60535,501.0,489.0,100134,0,14,8
54949,3,490.4,12.27345,29.99312,3.38177,501.0,489.0,100134,0,2,5
54720,3,499.56,78.63482,37.73579,3.97708,501.0,489.0,100134,0,16,7
55099,3,495.2,34.30047,38.91903,3.33451,501.0,489.0,100134,0,7,7
54713,3,493.84,34.19834,36.17282,1.77678,501.0,489.0,100134,0,7,7
55004,3,499.0,67.86874,41.01359,3.5781,501.0,489.0,100134,0,14,8
54932,3,491.08,11.01199,32.96578,3.02357,501.0,489.0,100134,0,2,6
55192,3,491.48,8.95957,32.98404,4.38602,501.0,489.0,100134,0,1,6
55043,3,497.44,38.441,45.8715,4.58553,501.0,489.0,100134,0,8,9
54541,3,500.72,91.72537,25.60108,4.96247,501.0,489.0,100134,0,19,5
55242,3,489.48,20.94663,31.10238,2.15182,501.0,489.0,100134,0,4,6
54560,3,499.96,88.93657,29.33017,5.7028,501.0,489.0,100134,0,18,5
54858,3,494.04,34.26321,35.35536,1.37801,501.0,489.0,100134,0,7,7
54858,3,494.04,34.26321,35.35536,1.37801,501.0,489.0,100134,0,7,7
54778,3,497.24,36.50459,45.82648,4.64403,501.0,489.0,100134,0,7,9
55195,3,491.36,9.09025,33.10086,3.0204,501.0,489.0,100134,0,1,6
54746,3,498.52,55.2097,44.36779,5.70735,501.0,489.0,100134,0,11,8
54710,3,493.96,34.1735,35.80594,0.82753,501.0,489.0,100134,0,7,7
54766,3,497.72,41.84265,46.10102,3.7257,501.0,489.0,100134,0,8,9
54742,3,498.68,60.20576,43.05457,5.43643,501.0,489.0,100134,0,12,8
54678,3,495.24,34.23411,39.26586,3.45159,501.0,489.0,100134,0,7,7
54560,3,499.96,88.93657,29.33017,5.7028,501.0,489.0,100134,0,18,5
55195,3,491.36,9.09025,33.10086,3.0204,501.0,489.0,100134,0,1,6
55138,3,493.64,33.92889,35.93183,2.76732,501.0,489.0,100134,0,7,7
54565,3,499.76,83.75622,33.77937,5.21312,501.0,489.0,100134,0,17,6
54960,3,489.96,16.66888,30.60204,1.64486,501.0,489.0,100134,0,3,6
54689,3,494.8,35.08625,35.65381,0.36906,501.0,489.0,100134,0,7,7
55139,3,493.6,33.84017,35.86557,2.81604,501.0,489.0,100134,0,7,7
55042,3,497.48,38.58623,45.71025,4.41385,501.0,489.0,100134,0,8,9
55124,3,494.2,34.60461,35.3233,2.66035,501.0,489.0,100134,0,7,7
54954,3,490.2,14.08831,30.39784,1.86254,501.0,489.0,100134,0,2,6
54905,3,492.16,9.71993,34.5966,4.82966,501.0,489.0,100134,0,2,6
55173,3,492.24,9.88517,34.50283,4.95725,501.0,489.0,100134,0,2,6
55247,3,489.28,22.5884,31.00624,0.42428,501.0,489.0,100134,0,4,6
54850,3,494.36,35.01755,35.31737,2.9691,501.0,489.0,100134,0,7,7
54535,3,500.96,90.25953,25.438,5.18293,501.0,489.0,100134,0,19,5
55243,3,489.44,21.25843,31.08316,1.77065,501.0,489.0,100134,0,4,6
55045,3,497.36,37.57722,45.78756,4.59033,501.0,489.0,100134,0,7,9
54743,3,498.64,58.88032,43.37437,5.53392,501.0,489.0,100134,0,12,8
54556,3,500.12,91.95549,25.40585,4.87672,501.0,489.0,100134,0,19,5
55025,3,498.16,46.582,46.98428,4.57782,501.0,489.0,100134,0,9,9
55040,3,497.56,39.59183,45.75969,4.22233,501.0,489.0,100134,0,8,9
54884,3,493.0,21.4854,34.66468,2.02157,501.0,489.0,100134,0,4,6
54678,3,495.24,34.23411,39.26586,3.45159,501.0,489.0,100134,0,7,7
55222,3,490.28,13.2373,30.37229,2.91067,501.0,489.0,100134,0,2,6
54963,3,489.84,17.79579,30.94044,2.54794,501.0,489.0,100134,0,3,6
54647,3,496.48,31.85453,45.36608,3.05314,501.0,489.0,100134,0,6,9
54987,3,499.68,81.68002,35.27576,5.03917,501.0,489.0,100134,0,17,7
54951,3,490.32,12.70994,30.16353,3.07879,501.0,489.0,100134,0,2,6
54909,3,492.0,9.47704,33.96682,6.07725,501.0,489.0,100134,0,2,6
54705,3,494.16,34.5203,35.2591,2.4542,501.0,489.0,100134,0,7,7
54880,3,493.16,27.44641,34.59864,3.1232,501.0,489.0,100134,0,5,6
55171,3,492.32,9.9458,34.37073,4.71079,501.0,489.0,100134,0,2,6
54871,3,493.52,33.58175,35.74114,2.86301,501.0,489.0,100134,0,7,7
55127,3,494.08,34.35896,35.16572,1.88988,501.0,489.0,100134,0,7,7
55033,3,497.84,43.70244,46.57183,3.26641,501.0,489.0,100134,0,9,9
54644,3,496.6,31.82988,45.50025,1.77961,501.0,489.0,100134,0,6,9
54780,3,497.16,35.55792,45.7656,4.36845,501.0,489.0,100134,0,7,9
54824,3,495.4,33.67175,40.99361,3.2845,501.0,489.0,100134,0,7,8
55113,3,494.64,35.35006,35.80366,1.97154,501.0,489.0,100134,0,7,7
54826,3,495.32,34.02811,40.31161,3.41161,501.0,489.0,100134,0,7,8
54961,3,489.92,17.13652,30.84681,2.13651,501.0,489.0,100134,0,3,6
54843,3,494.64,35.35006,35.80366,1.97154,501.0,489.0,100134,0,7,7
54895,3,492.56,10.61035,34.77567,2.41311,501.0,489.0,100134,0,2,6
55086,3,495.72,32.81444,42.20985,0.99621,501.0,489.0,100134,0,6,8
54944,3,490.6,12.33728,29.71384,1.72214,501.0,489.0,100134,0,2,5
55071,3,496.32,31.80538,45.08481,3.83224,501.0,489.0,100134,0,6,9
55181,3,491.92,9.16182,33.69579,6.52317,501.0,489.0,100134,0,1,6
54922,3,491.48,8.95957,32.98404,4.38602,501.0,489.0,100134,0,1,6
54984,3,489.0,24.86299,31.17264,1.93599,501.0,489.0,100134,0,5,6
55023,3,498.24,47.19035,46.62458,4.58178,501.0,489.0,100134,0,10,9
55080,3,495.96,32.20936,42.98082,3.25272,501.0,489.0,100134,0,6,8
54721,3,499.52,77.58631,38.67325,3.45226,501.0,489.0,100134,0,16,7
55025,3,498.16,46.582,46.98428,4.57782,501.0,489.0,100134,0,9,9
