game_id,possession_number,period,possession_start_elapsed,possession_end_elapsed,offense_team_id,points_scored,event_count
21500272,1,1,0,18,1610612737,2,3
21500272,2,1,33,35,1610612761,0,2
21500272,3,1,42,43,1610612737,0,2
21500272,4,1,55,55,1610612761,2,1
21500272,5,1,66,69,1610612737,0,2
21500272,6,1,81,81,1610612761,0,1
21500272,7,1,93,97,1610612737,0,2
21500272,8,1,107,109,1610612761,0,2
21500272,9,1,117,119,1610612737,0,2
21500272,10,1,138,138,1610612761,3,1
21500272,11,1,153,153,1610612737,2,1
21500272,12,1,161,161,1610612761,0,2
21500272,13,1,176,176,1610612737,2,1
21500272,14,1,184,193,1610612761,2,4
21500272,15,1,205,211,1610612737,0,4
21500272,16,1,221,221,1610612761,2,1
21500272,17,1,233,236,1610612737,0,2
21500272,18,1,245,246,1610612761,0,2
21500272,19,1,250,250,1610612737,1,4
21500272,20,1,262,264,1610612761,0,2
21500272,21,1,268,289,1610612737,0,5
21500272,22,1,306,327,1610612761,0,4
21500272,23,1,337,337,1610612737,2,1
21500272,24,1,362,362,1610612761,0,1
21500272,25,1,368,368,1610612737,2,1
21500272,26,1,372,383,1610612761,3,2
21500272,27,1,400,400,1610612737,2,1
21500272,28,1,409,418,1610612761,0,2
21500272,29,1,431,431,1610612737,0,1
21500272,30,1,448,453,1610612761,0,4
21500272,31,1,468,475,1610612737,0,4
21500272,32,1,485,487,1610612761,0,2
21500272,33,1,493,493,1610612737,0,1
21500272,34,1,501,501,1610612761,2,1
21500272,35,1,515,517,1610612737,2,5
21500272,36,1,535,536,1610612761,0,2
21500272,37,1,549,556,1610612737,1,8
21500272,38,1,576,576,1610612761,2,1
21500272,39,1,600,610,1610612737,2,3
21500272,40,1,624,640,1610612761,0,3
21500272,41,1,661,680,1610612761,0,5
21500272,42,1,698,700,1610612737,0,2
21500272,43,1,720,720,,0,1
21500272,44,2,720,744,1610612761,0,3
21500272,45,2,749,749,1610612737,3,1
21500272,46,2,765,768,1610612761,0,2
21500272,47,2,775,775,1610612737,2,1
21500272,48,2,798,798,1610612761,0,2
21500272,49,2,813,813,1610612737,0,1
21500272,50,2,831,831,1610612761,2,1
21500272,51,2,854,854,1610612737,3,1
21500272,52,2,883,883,1610612761,0,1
21500272,53,2,890,896,1610612737,0,4
21500272,54,2,904,904,1610612761,0,1
21500272,55,2,908,908,1610612737,2,1
21500272,56,2,914,923,1610612761,2,4
21500272,57,2,934,946,1610612737,0,4
21500272,58,2,960,960,1610612761,2,3
21500272,59,2,971,971,1610612737,0,1
21500272,60,2,983,983,1610612761,0,1
21500272,61,2,990,992,1610612737,0,2
21500272,62,2,1005,1005,1610612761,2,1
21500272,63,2,1020,1020,1610612737,2,1
21500272,64,2,1038,1039,1610612761,0,2
21500272,65,2,1040,1040,1610612737,0,1
21500272,66,2,1049,1051,1610612761,0,2
21500272,67,2,1060,1060,1610612737,3,1
21500272,68,2,1079,1080,1610612761,0,2
21500272,69,2,1097,1105,1610612737,2,2
