game_id,possession_number,period,possession_start_elapsed,possession_end_elapsed,offense_team_id,points_scored,event_count
21500355,101,3,1656,1658,1610612761,0,2
21500355,102,3,1668,1668,1610612755,2,1
21500355,103,3,1693,1693,1610612761,0,2
21500355,104,3,1712,1712,1610612755,0,2
21500355,105,3,1719,1719,1610612761,2,1
21500355,106,3,1740,1740,1610612755,3,1
21500355,107,3,1758,1759,1610612761,0,2
21500355,108,3,1766,1771,1610612755,0,4
21500355,109,3,1782,1782,1610612761,0,2
21500355,110,3,1788,1788,1610612755,0,1
21500355,111,3,1797,1812,1610612755,0,4
21500355,112,3,1832,1832,1610612761,2,1
21500355,113,3,1833,1842,1610612755,0,2
21500355,114,3,1849,1849,1610612761,2,1
21500355,115,3,1861,1875,1610612755,0,3
21500355,116,3,1883,1894,1610612755,0,3
21500355,117,3,1907,1907,1610612761,2,1
21500355,118,3,1928,1929,1610612755,0,5
21500355,119,3,1946,1946,1610612761,3,1
21500355,120,3,1965,1986,1610612761,1,8
21500355,121,3,1995,1995,1610612755,2,1
21500355,122,3,2006,2013,1610612761,0,4
21500355,123,3,2022,2038,1610612755,2,4
21500355,124,3,2049,2051,1610612761,0,2
21500355,125,3,2057,2057,1610612755,0,1
21500355,126,3,2069,2077,1610612761,0,4
21500355,127,3,2086,2093,1610612755,0,5
21500355,128,3,2100,2101,1610612761,0,2
21500355,129,3,2117,2117,1610612755,2,3
21500355,130,3,2130,2131,1610612761,0,2
21500355,131,3,2156,2157,1610612755,2,3
21500355,132,3,2160,2160,1610612761,0,2
21500355,133,4,2160,2176,1610612761,0,3
21500355,134,4,2185,2185,1610612755,2,1
21500355,135,4,2209,2210,1610612761,0,2
21500355,136,4,2225,2225,1610612755,0,1
21500355,137,4,2246,2248,1610612761,1,4
21500355,138,4,2263,2264,1610612755,0,2
21500355,139,4,2283,2283,1610612761,2,1
21500355,140,4,2284,2296,1610612755,2,2
21500355,141,4,2296,2296,1610612755,1,2
21500355,142,4,2311,2311,1610612761,0,2
21500355,143,4,2331,2332,1610612755,0,2
21500355,144,4,2345,2345,1610612761,3,1
21500355,145,4,2359,2359,1610612755,3,1
21500355,146,4,2376,2377,1610612761,0,5
21500355,147,4,2392,2393,1610612755,0,2
21500355,148,4,2399,2399,1610612761,2,1
21500355,149,4,2410,2410,1610612755,3,1
21500355,150,4,2435,2436,1610612761,0,2
21500355,151,4,2444,2444,1610612755,2,1
21500355,152,4,2451,2466,1610612761,2,4
21500355,153,4,2480,2484,1610612755,0,4
21500355,154,4,2486,2486,1610612761,1,4
21500355,155,4,2500,2513,1610612755,0,6
21500355,156,4,2529,2529,1610612761,0,1
21500355,157,4,2547,2548,1610612755,0,2
21500355,158,4,2558,2564,1610612761,2,5
21500355,159,4,2575,2580,1610612755,1,7
21500355,160,4,2591,2600,1610612761,0,9
21500355,161,4,2613,2614,1610612755,0,2
21500355,162,4,2633,2633,1610612761,2,1
21500355,163,4,2652,2652,1610612755,2,1
21500355,164,4,2672,2674,1610612761,0,2
21500355,165,4,2686,2687,1610612755,0,2
21500355,166,4,2699,2699,1610612761,2,3
21500355,167,4,2714,2714,1610612755,0,1
21500355,168,4,2735,2735,1610612761,2,1
21500355,169,4,2735,2748,1610612755,0,3
21500355,170,4,2769,2769,1610612761,0,2
21500355,171,4,2779,2780,1610612755,0,2
21500355,172,4,2790,2790,1610612761,2,3
21500355,173,4,2804,2804,1610612755,0,1
21500355,174,4,2807,2807,1610612761,2,1
21500355,175,4,2807,2818,1610612755,2,4
21500355,176,4,2830,2831,1610612761,1,4
21500355,177,4,2841,2841,1610612755,0,1
21500355,178,4,2855,2855,1610612761,3,1
21500355,179,4,2871,2871,1610612755,0,1
