game_id,possession_number,period,possession_start_elapsed,possession_end_elapsed,offense_team_id,points_scored,event_count
21500057,130,3,1909,1909,1610612761,1,4
21500057,131,3,1920,1920,1610612742,2,1
21500057,132,3,1937,1949,1610612761,0,4
21500057,133,3,1957,1971,1610612742,0,6
21500057,134,3,1981,1981,1610612761,3,1
21500057,135,3,1988,1993,1610612742,0,2
21500057,136,3,1997,1997,1610612761,2,1
21500057,137,3,2019,2020,1610612742,2,2
21500057,138,3,2020,2043,1610612761,0,2
21500057,139,3,2054,2054,1610612742,0,2
21500057,140,3,2065,2065,1610612761,2,1
21500057,141,3,2073,2086,1610612742,0,2
21500057,142,3,2110,2111,1610612761,0,2
21500057,143,3,2133,2133,1610612742,2,1
21500057,144,3,2150,2160,1610612761,0,3
21500057,145,4,2160,2172,1610612761,2,4
21500057,146,4,2196,2197,,0,3
21500057,147,4,2212,2214,1610612761,0,3
21500057,148,4,2222,2223,1610612742,0,2
21500057,149,4,2233,2234,1610612761,0,2
21500057,150,4,2242,2242,1610612742,2,1
21500057,151,4,2261,2262,1610612761,0,2
21500057,152,4,2277,2289,1610612742,0,3
21500057,153,4,2299,2300,1610612761,0,2
21500057,154,4,2306,2306,1610612742,2,3
21500057,155,4,2311,2317,1610612761,2,2
21500057,156,4,2317,2317,1610612761,1,2
21500057,157,4,2330,2330,1610612742,2,1
21500057,158,4,2353,2353,1610612761,0,1
21500057,159,4,2364,2364,1610612742,2,1
21500057,160,4,2378,2378,1610612761,1,4
21500057,161,4,2393,2393,1610612742,0,1
21500057,162,4,2413,2415,1610612761,0,2
21500057,163,4,2420,2420,1610612742,2,3
21500057,164,4,2434,2434,1610612761,2,3
21500057,165,4,2445,2454,1610612742,0,3
21500057,166,4,2464,2483,1610612742,3,4
21500057,167,4,2502,2502,1610612761,2,1
21500057,168,4,2515,2515,1610612742,0,1
21500057,169,4,2521,2521,1610612761,2,1
21500057,170,4,2522,2553,1610612742,0,6
21500057,171,4,2560,2563,1610612761,2,3
21500057,172,4,2577,2579,1610612742,0,2
21500057,173,4,2589,2589,1610612761,2,3
21500057,174,4,2603,2610,1610612742,0,4
21500057,175,4,2628,2630,1610612761,2,2
21500057,176,4,2630,2649,1610612761,2,7
21500057,177,4,2658,2659,1610612742,0,2
21500057,178,4,2672,2672,1610612761,0,1
21500057,179,4,2687,2688,1610612742,0,2
21500057,180,4,2707,2708,1610612761,0,2
21500057,181,4,2714,2714,1610612742,2,1
21500057,182,4,2714,2714,1610612742,1,3
21500057,183,4,2732,2733,1610612761,0,2
21500057,184,4,2750,2751,1610612742,0,2
21500057,185,4,2770,2770,1610612761,3,1
21500057,186,4,2780,2780,1610612742,0,1
21500057,187,4,2800,2800,1610612761,2,1
21500057,188,4,2800,2800,1610612761,1,4
21500057,189,4,2806,2810,1610612742,0,2
21500057,190,4,2811,2811,1610612761,2,3
21500057,191,4,2820,2821,1610612742,0,2
21500057,192,4,2839,2839,1610612761,0,2
21500057,193,4,2849,2850,1610612742,0,2
21500057,194,4,2872,2872,1610612761,0,1
21500057,195,4,2876,2876,1610612742,2,1
