game_id,possession_number,period,possession_start_elapsed,possession_end_elapsed,offense_team_id,points_scored,event_count
21500649,1,1,0,19,1610612748,0,4
21500649,2,1,27,27,1610612761,3,1
21500649,3,1,44,45,1610612748,0,2
21500649,4,1,57,57,1610612761,2,1
21500649,5,1,57,57,1610612761,1,2
21500649,6,1,69,69,1610612748,2,1
21500649,7,1,86,87,1610612761,0,2
21500649,8,1,96,97,1610612748,0,2
21500649,9,1,107,107,1610612761,3,1
21500649,10,1,109,121,1610612748,2,2
21500649,11,1,140,142,1610612761,0,4
21500649,12,1,160,161,1610612748,0,2
21500649,13,1,180,180,1610612761,2,1
21500649,14,1,193,206,1610612748,2,2
21500649,15,1,221,221,1610612761,2,1
21500649,16,1,238,243,1610612748,2,3
21500649,17,1,258,258,1610612761,2,1
21500649,18,1,277,277,1610612748,0,1
21500649,19,1,290,291,1610612761,0,2
21500649,20,1,304,307,1610612748,0,3
21500649,21,1,321,321,1610612761,3,1
21500649,22,1,336,336,1610612748,2,1
21500649,23,1,357,357,1610612761,2,3
21500649,24,1,375,375,1610612748,2,3
21500649,25,1,390,390,1610612761,2,1
21500649,26,1,412,412,1610612748,3,1
21500649,27,1,426,426,1610612761,0,2
21500649,28,1,441,442,1610612748,0,2
21500649,29,1,457,458,1610612761,0,2
21500649,30,1,469,470,1610612748,0,2
21500649,31,1,478,494,1610612761,3,4
21500649,32,1,518,519,1610612748,0,2
21500649,33,1,524,524,1610612761,0,1
21500649,34,1,527,527,1610612748,0,1
21500649,35,1,545,545,1610612761,3,1
21500649,36,1,559,559,1610612748,2,1
21500649,37,1,559,559,1610612748,1,2
21500649,38,1,571,571,1610612761,2,1
21500649,39,1,595,601,1610612748,0,4
21500649,40,1,620,622,1610612761,0,2
21500649,41,1,638,638,1610612748,0,2
21500649,42,1,643,645,1610612761,1,4
21500649,43,1,659,659,1610612748,0,2
21500649,44,1,672,672,1610612761,0,1
21500649,45,1,682,682,1610612748,0,1
21500649,46,1,692,693,1610612761,0,2
21500649,47,1,717,717,1610612748,2,1
21500649,48,1,720,720,1610612761,0,2
21500649,49,2,720,731,1610612761,2,2
21500649,50,2,751,754,1610612748,2,3
21500649,51,2,764,764,1610612761,2,1
21500649,52,2,781,781,1610612748,2,1
21500649,53,2,797,798,1610612761,0,2
21500649,54,2,813,813,1610612748,0,1
21500649,55,2,837,837,1610612761,2,1
21500649,56,2,854,854,1610612748,2,1
21500649,57,2,868,869,1610612761,0,2
21500649,58,2,883,883,1610612748,2,1
21500649,59,2,888,888,1610612761,2,3
21500649,60,2,910,910,1610612748,3,1
21500649,61,2,930,930,1610612761,2,1
