game_id,possession_number,period,possession_start_elapsed,possession_end_elapsed,offense_team_id,points_scored,event_count
21500188,56,2,865,866,1610612747,0,4
21500188,57,2,879,879,1610612761,3,1
21500188,58,2,906,910,1610612747,0,2
21500188,59,2,912,912,1610612761,3,1
21500188,60,2,920,920,1610612747,0,1
21500188,61,2,920,930,1610612761,2,4
21500188,62,2,953,955,1610612747,0,2
21500188,63,2,970,971,1610612761,0,2
21500188,64,2,978,978,1610612747,0,1
21500188,65,2,984,985,1610612761,0,2
21500188,66,2,996,1002,1610612747,2,3
21500188,67,2,1018,1023,1610612761,2,3
21500188,68,2,1039,1055,1610612747,0,4
21500188,69,2,1070,1070,1610612761,2,1
21500188,70,2,1081,1090,1610612747,2,2
21500188,71,2,1117,1117,1610612761,2,1
21500188,72,2,1140,1140,1610612747,2,1
21500188,73,2,1151,1152,1610612761,0,2
21500188,74,2,1161,1175,1610612747,2,3
21500188,75,2,1195,1195,1610612761,3,1
21500188,76,2,1221,1221,1610612747,2,1
21500188,77,2,1224,1224,1610612761,0,1
21500188,78,2,1226,1226,1610612747,0,2
21500188,79,2,1226,1226,1610612761,0,1
21500188,80,2,1234,1254,1610612761,0,4
21500188,81,2,1261,1268,1610612747,3,3
21500188,82,2,1275,1288,1610612761,2,4
21500188,83,2,1291,1291,1610612747,0,1
21500188,84,2,1298,1298,1610612761,2,1
21500188,85,2,1315,1315,1610612747,2,1
21500188,86,2,1333,1338,1610612761,0,4
21500188,87,2,1343,1343,1610612747,2,1
21500188,88,2,1369,1369,1610612761,0,2
21500188,89,2,1371,1371,1610612747,2,3
21500188,90,2,1385,1386,1610612761,1,5
21500188,91,2,1400,1400,1610612747,0,2
21500188,92,2,1401,1401,1610612761,0,1
21500188,93,2,1401,1401,1610612747,2,1
21500188,94,2,1409,1410,1610612761,0,2
21500188,95,2,1432,1433,1610612747,0,2
21500188,96,2,1440,1440,1610612761,0,2
21500188,97,3,1440,1455,1610612761,2,2
21500188,98,3,1473,1473,1610612747,2,3
21500188,99,3,1485,1498,1610612761,3,3
21500188,100,3,1518,1518,1610612747,2,1
21500188,101,3,1518,1539,1610612761,2,2
21500188,102,3,1562,1562,1610612747,2,1
21500188,103,3,1581,1594,1610612761,0,4
21500188,104,3,1606,1606,1610612747,0,1
21500188,105,3,1613,1613,1610612761,0,1
21500188,106,3,1638,1638,1610612747,3,1
21500188,107,3,1661,1662,1610612761,0,2
21500188,108,3,1667,1667,1610612747,2,1
21500188,109,3,1692,1692,1610612761,0,1
21500188,110,3,1698,1701,1610612747,0,2
21500188,111,3,1705,1725,1610612761,0,5
21500188,112,3,1748,1748,1610612747,2,1
21500188,113,3,1769,1769,1610612761,1,4
21500188,114,3,1789,1804,1610612747,0,3
21500188,115,3,1810,1810,1610612761,2,3
21500188,116,3,1824,1832,1610612747,0,2
21500188,117,3,1837,1837,1610612761,1,4
21500188,118,3,1851,1851,1610612747,2,1
21500188,119,3,1867,1869,1610612761,0,2
21500188,120,3,1888,1888,1610612747,0,1
21500188,121,3,1888,1888,1610612761,2,3
21500188,122,3,1909,1910,1610612747,0,2
21500188,123,3,1925,1930,1610612761,0,4
21500188,124,3,1945,1946,1610612747,0,2
21500188,125,3,1961,1961,1610612761,3,1
21500188,126,3,1978,1988,1610612747,0,3
21500188,127,3,1993,1995,1610612761,0,2
21500188,128,3,1999,1999,1610612747,1,5
21500188,129,3,2017,2017,1610612761,1,4
21500188,130,3,2033,2034,1610612747,0,2
21500188,131,3,2052,2052,1610612761,3,1
21500188,132,3,2071,2071,1610612747,1,6
21500188,133,3,2088,2088,1610612761,2,1
21500188,134,3,2100,2100,1610612747,1,4
21500188,135,3,2117,2117,1610612761,3,1
21500188,136,3,2129,2130,1610612747,0,2
21500188,137,3,2150,2152,1610612761,2,3
21500188,138,3,2159,2160,1610612747,0,3
21500188,139,4,2160,2177,1610612747,2,2
21500188,140,4,2198,2198,1610612761,3,1
21500188,141,4,2210,2210,1610612747,3,1
21500188,142,4,2229,2229,1610612761,3,1
21500188,143,4,2248,2249,1610612747,0,2
21500188,144,4,2264,2264,1610612761,2,1
21500188,145,4,2264,2287,1610612747,2,2
21500188,146,4,2310,2310,1610612761,2,1
21500188,147,4,2332,2332,1610612747,0,1
21500188,148,4,2354,2368,1610612761,0,3
21500188,149,4,2374,2375,1610612747,0,2
21500188,150,4,2381,2388,1610612761,2,3
21500188,151,4,2396,2396,1610612747,0,1
21500188,152,4,2402,2402,1610612761,3,1
21500188,153,4,2404,2420,1610612747,2,4
21500188,154,4,2439,2439,1610612761,0,2
21500188,155,4,2446,2447,1610612747,0,2
21500188,156,4,2472,2475,1610612761,0,2
21500188,157,4,2480,2480,1610612747,2,1
21500188,158,4,2495,2495,1610612761,2,3
21500188,159,4,2503,2503,1610612747,3,1
21500188,160,4,2532,2535,1610612761,0,2
21500188,161,4,2554,2555,1610612747,0,2
21500188,162,4,2578,2578,1610612761,0,2
21500188,163,4,2598,2598,1610612747,2,1
21500188,164,4,2598,2624,1610612761,0,7
21500188,165,4,2635,2651,1610612747,3,6
21500188,166,4,2666,2666,1610612761,2,3
21500188,167,4,2676,2676,1610612747,0,2
21500188,168,4,2695,2700,1610612761,2,3
21500188,169,4,2713,2714,1610612747,0,2
21500188,170,4,2736,2736,,0,1
21500188,171,4,2748,2748,1610612747,2,1
21500188,172,4,2767,2767,1610612761,0,1
21500188,173,4,2772,2772,1610612747,2,1
21500188,174,4,2772,2795,1610612761,2,3
21500188,175,4,2807,2808,1610612747,0,2
21500188,176,4,2828,2829,1610612761,0,2
21500188,177,4,2835,2836,1610612747,0,2
21500188,178,4,2856,2856,1610612761,2,1
21500188,179,4,2856,2862,1610612747,0,4
21500188,180,4,2866,2866,1610612761,1,4
