game_id,possession_number,period,possession_start_elapsed,possession_end_elapsed,offense_team_id,points_scored,event_count
21500196,1,1,0,16,1610612746,0,4
21500196,2,1,35,36,1610612761,0,2
21500196,3,1,48,49,1610612746,0,2
21500196,4,1,60,60,1610612761,2,1
21500196,5,1,82,82,1610612746,3,1
21500196,6,1,99,101,1610612761,0,2
21500196,7,1,107,109,1610612746,0,2
21500196,8,1,126,126,1610612761,2,1
21500196,9,1,131,131,1610612746,2,1
21500196,10,1,159,159,1610612761,2,1
21500196,11,1,176,176,1610612746,2,1
21500196,12,1,193,193,1610612761,0,2
21500196,13,1,200,200,1610612746,2,1
21500196,14,1,220,221,1610612761,0,2
21500196,15,1,230,230,1610612746,2,3
21500196,16,1,246,246,1610612761,2,1
21500196,17,1,257,257,1610612746,0,1
21500196,18,1,268,268,1610612761,3,1
21500196,19,1,276,276,1610612746,3,1
21500196,20,1,289,306,1610612761,3,3
21500196,21,1,311,319,1610612746,2,2
21500196,22,1,339,339,1610612761,2,1
21500196,23,1,362,363,1610612746,0,2
21500196,24,1,381,381,1610612761,2,1
21500196,25,1,381,390,1610612746,0,2
21500196,26,1,392,392,1610612761,2,1
21500196,27,1,392,392,1610612761,1,4
21500196,28,1,405,418,1610612746,0,3
21500196,29,1,427,433,1610612761,0,4
21500196,30,1,445,453,1610612746,1,4
21500196,31,1,472,472,1610612761,2,1
21500196,32,1,489,489,1610612746,2,1
21500196,33,1,509,537,1610612761,2,9
21500196,34,1,551,551,1610612746,0,1
21500196,35,1,556,556,1610612761,2,1
21500196,36,1,556,594,1610612746,0,5
21500196,37,1,611,611,1610612761,2,1
21500196,38,1,633,633,1610612746,2,1
21500196,39,1,656,657,1610612761,0,2
21500196,40,1,664,664,1610612746,2,1
21500196,41,1,681,687,1610612761,2,6
21500196,42,1,708,711,1610612746,0,2
21500196,43,1,720,720,1610612761,2,3
21500196,44,2,720,737,1610612761,0,3
21500196,45,2,762,775,1610612746,0,3
21500196,46,2,788,788,1610612761,0,2
21500196,47,2,794,794,1610612746,2,1
21500196,48,2,813,828,1610612761,2,6
21500196,49,2,850,850,1610612746,0,2
21500196,50,2,864,864,1610612761,2,3
21500196,51,2,877,877,1610612746,0,1
21500196,52,2,894,894,1610612761,2,1
21500196,53,2,912,913,1610612746,0,2
21500196,54,2,922,922,1610612761,0,1
21500196,55,2,931,931,1610612746,0,2
21500196,56,2,931,949,1610612761,2,2
21500196,57,2,960,965,1610612746,0,4
21500196,58,2,977,977,1610612761,0,2
21500196,59,2,986,987,1610612746,0,2
21500196,60,2,990,1008,1610612761,2,2
21500196,61,2,1019,1019,1610612746,0,1
21500196,62,2,1029,1029,1610612761,0,2
21500196,63,2,1036,1036,1610612746,2,3
21500196,64,2,1056,1056,1610612761,2,3
21500196,65,2,1067,1068,1610612746,0,2
21500196,66,2,1079,1093,,0,2
21500196,67,2,1093,1100,1610612746,0,3
21500196,68,2,1116,1116,1610612761,0,1
21500196,69,2,1116,1128,1610612746,0,3
21500196,70,2,1133,1133,1610612761,3,1
21500196,71,2,1153,1158,1610612746,0,4
21500196,72,2,1158,1158,1610612761,2,3
21500196,73,2,1168,1171,1610612746,0,2
21500196,74,2,1193,1194,1610612761,0,2
21500196,75,2,1201,1202,1610612746,0,2
21500196,76,2,1210,1210,1610612761,3,1
21500196,77,2,1224,1224,1610612746,2,1
21500196,78,2,1239,1239,1610612761,2,3
21500196,79,2,1254,1254,1610612746,0,1
21500196,80,2,1257,1258,1610612761,1,4
21500196,81,2,1268,1268,1610612746,0,1
21500196,82,2,1268,1281,1610612761,0,3
21500196,83,2,1291,1291,1610612746,2,1
21500196,84,2,1314,1314,1610612761,2,3
21500196,85,2,1327,1329,1610612746,0,2
21500196,86,2,1339,1339,1610612761,2,1
21500196,87,2,1352,1352,1610612746,3,1
21500196,88,2,1373,1379,1610612761,0,4
21500196,89,2,1384,1386,1610612746,0,2
21500196,90,2,1392,1392,1610612761,3,1
21500196,91,2,1405,1418,1610612746,0,2
21500196,92,2,1438,1440,1610612761,0,2
21500196,93,3,1440,1459,1610612761,0,3
21500196,94,3,1471,1471,1610612746,2,1
21500196,95,3,1484,1511,1610612761,0,5
21500196,96,3,1528,1538,1610612746,0,4
21500196,97,3,1552,1554,1610612761,0,2
21500196,98,3,1559,1559,1610612746,3,1
21500196,99,3,1559,1578,1610612761,2,2
21500196,100,3,1587,1594,1610612746,0,3
21500196,101,3,1613,1614,1610612761,0,2
21500196,102,3,1627,1627,1610612746,1,4
21500196,103,3,1637,1637,1610612761,0,1
21500196,104,3,1643,1650,1610612746,1,6
21500196,105,3,1657,1672,1610612761,0,2
21500196,106,3,1683,1684,1610612746,0,2
21500196,107,3,1693,1701,1610612761,2,2
21500196,108,3,1718,1718,1610612746,0,1
21500196,109,3,1727,1729,1610612761,0,2
21500196,110,3,1731,1746,1610612746,0,3
21500196,111,3,1755,1769,1610612761,0,4
21500196,112,3,1782,1793,1610612746,2,3
21500196,113,3,1820,1821,1610612761,0,2
21500196,114,3,1826,1826,1610612746,3,1
21500196,115,3,1851,1858,1610612761,0,4
21500196,116,3,1864,1865,1610612746,0,2
21500196,117,3,1884,1884,1610612761,2,1
21500196,118,3,1902,1902,1610612746,1,4
21500196,119,3,1922,1942,1610612761,2,4
21500196,120,3,1957,1966,1610612746,0,4
21500196,121,3,1988,1992,1610612761,0,3
21500196,122,3,1998,2010,1610612746,2,6
21500196,123,3,2018,2036,1610612761,0,3
21500196,124,3,2053,2053,,0,3
21500196,125,3,2065,2082,1610612761,0,4
21500196,126,3,2084,2084,1610612746,2,3
21500196,127,3,2109,2109,1610612761,0,2
21500196,128,3,2110,2110,1610612746,2,1
21500196,129,3,2131,2132,1610612761,0,2
21500196,130,3,2135,2135,1610612746,2,1
21500196,131,3,2157,2159,,0,4
21500196,132,3,2160,2160,1610612746,0,2
21500196,133,4,2160,2174,1610612746,2,2
21500196,134,4,2185,2185,1610612761,2,3
21500196,135,4,2205,2205,1610612746,2,1
21500196,136,4,2222,2223,1610612761,0,2
21500196,137,4,2237,2237,1610612746,3,4
21500196,138,4,2257,2259,1610612761,0,2
21500196,139,4,2261,2264,1610612746,0,5
21500196,140,4,2285,2299,1610612746,0,5
21500196,141,4,2305,2305,1610612761,0,1
