game_id,possession_number,period,possession_start_elapsed,possession_end_elapsed,offense_team_id,points_scored,event_count
21500540,129,3,1820,1820,1610612761,2,1
21500540,130,3,1820,1839,1610612764,2,2
21500540,131,3,1863,1863,1610612761,3,1
21500540,132,3,1874,1874,1610612764,0,1
21500540,133,3,1891,1891,1610612761,0,1
21500540,134,3,1891,1904,1610612764,0,2
21500540,135,3,1908,1908,1610612761,0,1
21500540,136,3,1913,1913,1610612764,0,1
21500540,137,3,1919,1923,1610612761,2,3
21500540,138,3,1939,1944,1610612764,0,4
21500540,139,3,1950,1950,1610612761,0,1
21500540,140,3,1964,1965,1610612764,0,2
21500540,141,3,1974,1990,1610612761,2,2
21500540,142,3,2004,2004,1610612764,2,1
21500540,143,3,2023,2024,1610612761,0,2
21500540,144,3,2034,2035,1610612764,0,2
21500540,145,3,2042,2042,1610612761,2,3
21500540,146,3,2056,2057,1610612764,0,2
21500540,147,3,2073,2074,1610612761,0,2
21500540,148,3,2083,2084,1610612764,0,2
21500540,149,3,2104,2104,1610612761,0,2
21500540,150,3,2124,2125,1610612764,0,2
21500540,151,3,2132,2132,1610612761,2,1
21500540,152,3,2152,2153,1610612764,0,2
21500540,153,3,2159,2159,1610612761,0,2
21500540,154,4,2160,2182,1610612764,0,3
21500540,155,4,2199,2199,1610612761,0,1
21500540,156,4,2203,2209,1610612764,0,2
21500540,157,4,2215,2215,1610612761,0,1
21500540,158,4,2225,2227,1610612764,0,2
21500540,159,4,2235,2236,1610612761,0,2
21500540,160,4,2255,2255,1610612764,1,4
21500540,161,4,2270,2270,1610612761,0,1
21500540,162,4,2276,2278,1610612764,0,3
21500540,163,4,2287,2287,1610612761,0,1
21500540,164,4,2303,2304,1610612764,0,2
21500540,165,4,2312,2312,1610612761,2,3
21500540,166,4,2330,2330,1610612764,2,1
21500540,167,4,2351,2351,1610612761,0,1
21500540,168,4,2353,2385,1610612764,2,5
21500540,169,4,2398,2418,1610612761,3,5
21500540,170,4,2431,2447,1610612764,0,4
21500540,171,4,2462,2462,1610612761,2,1
21500540,172,4,2475,2475,1610612764,3,1
21500540,173,4,2498,2498,1610612761,2,1
21500540,174,4,2513,2513,1610612764,2,3
21500540,175,4,2539,2539,1610612761,3,1
21500540,176,4,2559,2559,1610612764,2,1
21500540,177,4,2583,2583,1610612761,2,1
21500540,178,4,2594,2594,1610612764,2,4
21500540,179,4,2612,2628,1610612761,0,3
21500540,180,4,2635,2635,1610612764,2,1
21500540,181,4,2653,2653,1610612761,2,3
21500540,182,4,2668,2668,1610612764,0,1
21500540,183,4,2690,2692,1610612761,0,2
21500540,184,4,2695,2695,1610612764,2,1
21500540,185,4,2695,2695,1610612764,1,3
21500540,186,4,2710,2710,1610612764,3,1
21500540,187,4,2734,2734,1610612761,2,1
21500540,188,4,2747,2747,1610612764,2,1
21500540,189,4,2770,2770,1610612761,2,1
21500540,190,4,2777,2779,1610612764,0,2
21500540,191,4,2793,2793,1610612761,0,2
21500540,192,4,2793,2797,1610612764,0,3
21500540,193,4,2819,2819,1610612761,2,3
21500540,194,4,2819,2830,1610612764,0,3
21500540,195,4,2855,2857,1610612761,0,2
21500540,196,4,2864,2864,1610612764,3,1
21500540,197,4,2866,2866,1610612761,2,3
21500540,198,4,2866,2872,1610612764,0,4
