run_id,stream_id,profile,scope,config_id,config_key,bootstrap_group_key,design,n_bootstraps,possessions_per_bootstrap,samples_per_possession,is_baseline,is_individual_profile_like,bootstrap_seed,null_seed,simulation_tag,sweep_tag,sweep_design_version,seed_policy_version,map_estimator,source_possessions,status,elapsed_seconds,lambda_qut,lambda_max_obs,lambda_ci_low,lambda_ci_high,lambda_ci_width,lambda_bootstrap_mean,lambda_bootstrap_std,bootstrap_draws_requested,bootstrap_draws_successful,p_value,reject_qut,error
low_y_side__full_game__b500_p01000_s100,low_y_side__full_game__p01000_s100,low_y_side,full_game,0,b500_p01000_s100,p01000_s100,selected_ranked_validation,500,1000,100,False,False,1920414983,2270077150,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,736,ok,389.3954775000129,16.3782028540763,93.35567035372418,75.65927980597894,96.03930085952211,20.38002105354319,86.05282377256945,4.994982910710309,500,500,0.0,True,
low_y_side__full_game__b050_p02500_s250,low_y_side__full_game__p02500_s250,low_y_side,full_game,1,b050_p02500_s250,p02500_s250,selected_ranked_validation,50,2500,250,False,False,2735250012,1214168332,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,736,ok,66.98202299999684,28.76899816306081,246.9590017520559,231.91911378291437,267.06495791711023,35.1458441341959,247.87912319054257,9.438702519778506,50,50,0.0,True,
low_y_side__full_game__b100_p02500_s250,low_y_side__full_game__p02500_s250,low_y_side,full_game,4,b100_p02500_s250,p02500_s250,selected_ranked_validation,100,2500,250,False,False,2735250012,1214168332,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,736,ok,134.55445649999456,28.76899816306081,246.9590017520559,229.94392124911604,265.96787743636133,36.02395618724529,247.69817633939888,8.935181132285823,100,100,0.0,True,
low_y_side__full_game__b050_p01000_s250,low_y_side__full_game__p01000_s250,low_y_side,full_game,2,b050_p01000_s250,p01000_s250,selected_ranked_validation,50,1000,250,False,False,2271573849,168242307,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,736,ok,36.14072140001736,16.1166800751224,95.84672224757873,92.98008883142036,109.36859823157626,16.388509400155883,100.7904620172671,4.958600168938725,50,50,0.0,True,
low_y_side__full_game__b100_p01000_s250,low_y_side__full_game__p01000_s250,low_y_side,full_game,5,b100_p01000_s250,p01000_s250,selected_ranked_validation,100,1000,250,False,False,2271573849,168242307,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,736,ok,70.26721360002193,16.1166800751224,95.84672224757873,88.53013083251932,110.2691750235316,21.73904419101227,100.21211980658046,6.02072328528785,100,100,0.0,True,
low_y_side__full_game__b100_p01000_s200,low_y_side__full_game__p01000_s200,low_y_side,full_game,3,b100_p01000_s200,p01000_s200,selected_ranked_validation,100,1000,200,True,False,2842462570,2554669381,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,736,ok,69.05404580002869,16.02005600740836,99.75506303480198,88.26276777418366,107.62505297924449,19.36228520506083,97.3393644816055,4.946260816924688,100,100,0.0,True,
low_y_side__quarter_1__b500_p01000_s100,low_y_side__quarter_1__p01000_s100,low_y_side,quarter_1,0,b500_p01000_s100,p01000_s100,selected_ranked_validation,500,1000,100,False,False,2647238433,515135723,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,184,ok,372.9323719000131,16.204976428669806,93.34392489467623,86.16847446802022,104.0763663006462,17.907891832625978,94.6773747773763,4.748950154594695,500,500,0.0,True,
low_y_side__quarter_1__b050_p02500_s250,low_y_side__quarter_1__p02500_s250,low_y_side,quarter_1,1,b050_p02500_s250,p02500_s250,selected_ranked_validation,50,2500,250,False,False,3759287628,1392931117,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,184,ok,66.43865860000369,26.02162025339363,272.1452170282208,254.48843600733903,287.649965053715,33.16152904637593,270.71324431772587,8.422563652264921,50,50,0.0,True,
low_y_side__quarter_1__b100_p02500_s250,low_y_side__quarter_1__p02500_s250,low_y_side,quarter_1,4,b100_p02500_s250,p02500_s250,selected_ranked_validation,100,2500,250,False,False,3759287628,1392931117,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,184,ok,129.18565499999386,26.02162025339363,272.1452170282208,254.19428551465012,287.37130610062087,33.17702058597072,270.27581560136827,8.326179912170485,100,100,0.0,True,
low_y_side__quarter_1__b050_p01000_s250,low_y_side__quarter_1__p01000_s250,low_y_side,quarter_1,2,b050_p01000_s250,p01000_s250,selected_ranked_validation,50,1000,250,False,False,3078264424,680500413,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,184,ok,36.25828030001139,20.24380071418824,106.80694475998396,100.80245044559663,117.86641112123704,17.063960675640402,109.890612543283,5.458211602362613,50,50,0.0,True,
low_y_side__quarter_1__b100_p01000_s250,low_y_side__quarter_1__p01000_s250,low_y_side,quarter_1,5,b100_p01000_s250,p01000_s250,selected_ranked_validation,100,1000,250,False,False,3078264424,680500413,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,184,ok,70.19240609999906,20.24380071418824,106.80694475998396,96.99007200194198,119.8915380437133,22.901466041771315,109.62285433716778,5.62383441603745,100,100,0.0,True,
low_y_side__quarter_1__b100_p01000_s200,low_y_side__quarter_1__p01000_s200,low_y_side,quarter_1,3,b100_p01000_s200,p01000_s200,selected_ranked_validation,100,1000,200,True,False,1046329125,379861070,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,184,ok,68.01781849997496,19.15699411612182,106.45090425432804,93.13110307491206,117.40070453542496,24.269601460512902,106.2390717453316,5.748361638001908,100,100,0.0,True,
low_y_side__quarter_2__b500_p01000_s100,low_y_side__quarter_2__p01000_s100,low_y_side,quarter_2,0,b500_p01000_s100,p01000_s100,selected_ranked_validation,500,1000,100,False,False,2774607307,1958409619,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,184,ok,354.3972083000299,15.055132816353051,70.91144074332688,67.80881897816836,86.71112793356947,18.90230895540111,77.04480483177089,5.007282321704375,500,500,0.0,True,
low_y_side__quarter_2__b050_p02500_s250,low_y_side__quarter_2__p02500_s250,low_y_side,quarter_2,1,b050_p02500_s250,p02500_s250,selected_ranked_validation,50,2500,250,False,False,1961067986,3083661330,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,184,ok,65.35587039998791,27.02011798818087,233.39339733066905,207.60150512320556,238.1556199828591,30.554114859653566,222.4599156607943,8.662293477807705,50,50,0.0,True,
low_y_side__quarter_2__b100_p02500_s250,low_y_side__quarter_2__p02500_s250,low_y_side,quarter_2,4,b100_p02500_s250,p02500_s250,selected_ranked_validation,100,2500,250,False,False,1961067986,3083661330,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,184,ok,127.93886330000532,27.02011798818087,233.39339733066905,207.379359542314,237.86586819903545,30.48650865672141,222.24234926028385,8.430749166545509,100,100,0.0,True,
low_y_side__quarter_2__b050_p01000_s250,low_y_side__quarter_2__p01000_s250,low_y_side,quarter_2,2,b050_p01000_s250,p01000_s250,selected_ranked_validation,50,1000,250,False,False,755582009,1026192366,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,184,ok,37.13885370000207,17.53647325736187,90.7074273707072,78.76031100591331,101.37384976786072,22.613538761947424,89.88580358945,6.571422996534014,50,50,0.0,True,
low_y_side__quarter_2__b100_p01000_s250,low_y_side__quarter_2__p01000_s250,low_y_side,quarter_2,5,b100_p01000_s250,p01000_s250,selected_ranked_validation,100,1000,250,False,False,755582009,1026192366,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,184,ok,70.9515609999944,17.53647325736187,90.7074273707072,78.61356841584372,101.35863213853396,22.745063722690237,89.1080619212289,6.258622489445921,100,100,0.0,True,
low_y_side__quarter_2__b100_p01000_s200,low_y_side__quarter_2__p01000_s200,low_y_side,quarter_2,3,b100_p01000_s200,p01000_s200,selected_ranked_validation,100,1000,200,True,False,2801856142,701279102,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,184,ok,68.81057289997989,17.746315013038934,88.12324763634615,73.22718181316803,95.8316259332238,22.60444412005577,86.33191679089104,5.8644371528868895,100,100,0.0,True,
low_y_side__quarter_3__b500_p01000_s100,low_y_side__quarter_3__p01000_s100,low_y_side,quarter_3,0,b500_p01000_s100,p01000_s100,selected_ranked_validation,500,1000,100,False,False,3547676325,2906569472,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,184,ok,307.7876414999664,13.03093487807471,78.71309648489459,77.91897021307476,95.2460340183029,17.327063805228136,86.07353129957332,4.431502756842512,500,500,0.0,True,
low_y_side__quarter_3__b050_p02500_s250,low_y_side__quarter_3__p02500_s250,low_y_side,quarter_3,1,b050_p02500_s250,p02500_s250,selected_ranked_validation,50,2500,250,False,False,3975477869,2014069685,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,184,ok,69.1362857999884,25.110531823638343,253.3347613507617,233.4321928343656,260.30521812513945,26.87302529077388,248.65857701497865,7.655844442569571,50,50,0.0,True,
low_y_side__quarter_3__b100_p02500_s250,low_y_side__quarter_3__p02500_s250,low_y_side,quarter_3,4,b100_p02500_s250,p02500_s250,selected_ranked_validation,100,2500,250,False,False,3975477869,2014069685,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,184,ok,132.9463243999926,25.110531823638343,253.3347613507617,231.9287236802802,265.8059862611965,33.87726258091635,248.4762145292441,8.639942717150486,100,100,0.0,True,
low_y_side__quarter_3__b050_p01000_s250,low_y_side__quarter_3__p01000_s250,low_y_side,quarter_3,2,b050_p01000_s250,p01000_s250,selected_ranked_validation,50,1000,250,False,False,508326812,2662183159,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,184,ok,36.38046869998652,17.890426284010868,99.04386212672712,91.13764577763872,108.8043978162977,17.666752038658984,100.16573405673392,5.368989683672696,50,50,0.0,True,
low_y_side__quarter_3__b100_p01000_s250,low_y_side__quarter_3__p01000_s250,low_y_side,quarter_3,5,b100_p01000_s250,p01000_s250,selected_ranked_validation,100,1000,250,False,False,508326812,2662183159,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,184,ok,70.21235679997335,17.890426284010868,99.04386212672712,89.5877170066135,110.2556690119834,20.667952005369894,99.74100258062089,5.450609092625918,100,100,0.0,True,
low_y_side__quarter_3__b100_p01000_s200,low_y_side__quarter_3__p01000_s200,low_y_side,quarter_3,3,b100_p01000_s200,p01000_s200,selected_ranked_validation,100,1000,200,True,False,4069831766,3893371882,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,184,ok,68.42630299999291,15.010142754181974,97.65359406061005,87.40734305559674,105.33651243271233,17.92916937711557,96.08427259632924,4.587217394528244,100,100,0.0,True,
low_y_side__quarter_4__b500_p01000_s100,low_y_side__quarter_4__p01000_s100,low_y_side,quarter_4,0,b500_p01000_s100,p01000_s100,selected_ranked_validation,500,1000,100,False,False,4207142198,3373251164,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,184,ok,307.50639699996464,15.95795114511503,84.4306874549052,76.75400256284108,95.99723462580776,19.24323206296667,86.09369849647847,4.780146854862588,500,500,0.0,True,
low_y_side__quarter_4__b050_p02500_s250,low_y_side__quarter_4__p02500_s250,low_y_side,quarter_4,1,b050_p02500_s250,p02500_s250,selected_ranked_validation,50,2500,250,False,False,3709580814,2634131056,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,184,ok,65.20615750000798,26.181785055583173,243.964260802733,242.43763654680404,269.69813505600547,27.260498509201422,252.95848619928557,7.711747648632567,50,50,0.0,True,
low_y_side__quarter_4__b100_p02500_s250,low_y_side__quarter_4__p02500_s250,low_y_side,quarter_4,4,b100_p02500_s250,p02500_s250,selected_ranked_validation,100,2500,250,False,False,3709580814,2634131056,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,184,ok,128.2140546999981,26.181785055583173,243.964260802733,236.2201399798793,268.3828270286367,32.16268704875739,251.32524214620636,7.548616956683758,100,100,0.0,True,
low_y_side__quarter_4__b050_p01000_s250,low_y_side__quarter_4__p01000_s250,low_y_side,quarter_4,2,b050_p01000_s250,p01000_s250,selected_ranked_validation,50,1000,250,False,False,2162539403,3051675550,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,184,ok,36.4706071999899,17.801339488952518,102.36509051415275,91.94666785944678,111.78822941752156,19.841561558074787,100.24698736362508,5.0702509601917685,50,50,0.0,True,
low_y_side__quarter_4__b100_p01000_s250,low_y_side__quarter_4__p01000_s250,low_y_side,quarter_4,5,b100_p01000_s250,p01000_s250,selected_ranked_validation,100,1000,250,False,False,2162539403,3051675550,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,184,ok,70.48785849999695,17.801339488952518,102.36509051415275,87.05717266427276,111.65764387914696,24.60047121487422,99.58072595852596,5.521682216166399,100,100,0.0,True,
low_y_side__quarter_4__b100_p01000_s200,low_y_side__quarter_4__p01000_s200,low_y_side,quarter_4,3,b100_p01000_s200,p01000_s200,selected_ranked_validation,100,1000,200,True,False,2157421387,402461895,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,184,ok,67.74768000000404,16.671694435938473,92.38717562366624,87.88772700275561,105.7325423767526,17.844815373996994,97.31626522027692,4.63328797283983,100,100,0.0,True,
perimeter__full_game__b500_p01000_s100,perimeter__full_game__p01000_s100,perimeter,full_game,0,b500_p01000_s100,p01000_s100,selected_ranked_validation,500,1000,100,False,False,1920414983,280781331,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,736,ok,388.1238741999841,15.398342959435489,53.63526025210515,37.399661535123954,61.12760894774621,23.727947412622257,49.409056083546645,6.161246105695617,500,500,0.0,True,
perimeter__full_game__b050_p02500_s250,perimeter__full_game__p02500_s250,perimeter,full_game,1,b050_p02500_s250,p02500_s250,selected_ranked_validation,50,2500,250,False,False,2735250012,3564574245,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,736,ok,66.76268529999652,28.581723187227382,138.89206086160738,122.61818119015788,163.15611326719036,40.53793207703248,144.2431262057917,11.626373962153233,50,50,0.0,True,
perimeter__full_game__b100_p02500_s250,perimeter__full_game__p02500_s250,perimeter,full_game,4,b100_p02500_s250,p02500_s250,selected_ranked_validation,100,2500,250,False,False,2735250012,3564574245,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,736,ok,133.855133499972,28.581723187227382,138.89206086160738,124.1233504415171,164.37437297256886,40.25102253105176,146.21224452693758,10.42723084722666,100,100,0.0,True,
perimeter__full_game__b050_p01000_s250,perimeter__full_game__p01000_s250,perimeter,full_game,2,b050_p01000_s250,p01000_s250,selected_ranked_validation,50,1000,250,False,False,2271573849,2082721286,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,736,ok,36.289777700010745,16.627137589274117,61.74563054515266,45.655711051715336,68.39236956692677,22.73665851521144,57.92702257195943,6.039015891311815,50,50,0.0,True,
perimeter__full_game__b100_p01000_s250,perimeter__full_game__p01000_s250,perimeter,full_game,5,b100_p01000_s250,p01000_s250,selected_ranked_validation,100,1000,250,False,False,2271573849,2082721286,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,736,ok,70.61679170001298,16.627137589274117,61.74563054515266,45.37333431749786,70.30341101650997,24.930076699012105,58.21457536897924,6.400317638969288,100,100,0.0,True,
perimeter__full_game__b100_p01000_s200,perimeter__full_game__p01000_s200,perimeter,full_game,3,b100_p01000_s200,p01000_s200,selected_ranked_validation,100,1000,200,True,False,2842462570,1339056384,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,736,ok,68.86149290001049,17.438255940333093,54.761069291496426,41.55130834059793,69.10645137837723,27.555143037779303,55.72778329545318,7.316896884336271,100,100,0.0,True,
perimeter__quarter_1__b500_p01000_s100,perimeter__quarter_1__p01000_s100,perimeter,quarter_1,0,b500_p01000_s100,p01000_s100,selected_ranked_validation,500,1000,100,False,False,2647238433,3859393548,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,184,ok,373.5533691000055,15.842575428117554,75.46348964773279,56.03453256567708,82.77864563854853,26.74411307287145,69.31034426458824,6.715170480902506,500,500,0.0,True,
perimeter__quarter_1__b050_p02500_s250,perimeter__quarter_1__p02500_s250,perimeter,quarter_1,1,b050_p02500_s250,p02500_s250,selected_ranked_validation,50,2500,250,False,False,3759287628,792432185,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,184,ok,66.36210849999406,28.352442142215303,209.2243004193503,187.05847480462563,221.21679915578449,34.158324351158825,202.8752711685264,9.540052263960312,50,50,0.0,True,
