period,time,x,y,z,possession_start,possession_end,source_row_number,SOURCE_POSSESSION_NUMBER,possession_number,points_scored,scored,movement_eligible,zero_duration,x_bin,y_bin,half_court_crossings
2,221.32,42.57151,4.06562,4.6739,223.0,217,88,45,45,1,1,True,False,9,0,1
2,221.28,43.15856,4.00563,4.6845,223.0,217,88,45,45,1,1,True,False,9,0,1
2,221.24,43.69854,4.13239,4.42762,223.0,217,88,45,45,1,1,True,False,9,0,1
2,221.2,44.24214,4.17322,4.37849,223.0,217,88,45,45,1,1,True,False,9,0,1
2,221.16,44.85197,4.14577,4.3243,223.0,217,88,45,45,1,1,True,False,9,0,1
2,221.12,45.31715,4.93897,2.9561,223.0,217,88,45,45,1,1,True,False,9,0,1
2,221.08,44.60687,4.70102,4.00924,223.0,217,88,45,45,1,1,True,False,9,0,1
2,221.04,46.60146,4.5054,2.43941,223.0,217,88,45,45,1,1,True,False,9,0,1
2,221.0,47.14402,4.32521,1.86673,223.0,217,88,45,45,1,1,True,False,10,0,1
2,220.96,47.78727,4.47265,0.66291,223.0,217,88,45,45,1,1,True,False,10,0,1
2,220.92,47.97707,5.06381,0.10401,223.0,217,88,45,45,1,1,True,False,10,1,1
2,220.88,48.3457,4.89551,0.91577,223.0,217,88,45,45,1,1,True,False,10,0,1
2,220.84,49.41309,5.29976,2.13982,223.0,217,88,45,45,1,1,True,False,10,1,1
2,220.8,49.73238,5.35751,2.93608,223.0,217,88,45,45,1,1,True,False,10,1,1
2,220.76,49.22144,4.46128,3.34463,223.0,217,88,45,45,1,1,True,False,10,0,1
2,220.72,49.46731,4.58986,3.67332,223.0,217,88,45,45,1,1,True,False,10,0,1
2,220.68,50.06831,4.47712,4.18293,223.0,217,88,45,45,1,1,True,False,10,0,1
2,220.64,50.16812,4.83388,4.08942,223.0,217,88,45,45,1,1,True,False,10,0,1
2,220.6,50.6194,4.76423,4.45326,223.0,217,88,45,45,1,1,True,False,10,0,1
2,220.56,50.99859,4.88595,4.66298,223.0,217,88,45,45,1,1,True,False,10,0,1
2,220.52,51.41833,4.96867,4.5507,223.0,217,88,45,45,1,1,True,False,10,0,1
2,220.48,51.80034,5.15484,4.413,223.0,217,88,45,45,1,1,True,False,11,1,1
2,220.44,52.36086,5.52542,3.89186,223.0,217,88,45,45,1,1,True,False,11,1,1
2,220.4,52.85155,5.08652,4.42979,223.0,217,88,45,45,1,1,True,False,11,1,1
2,220.36,53.43272,5.08423,4.10567,223.0,217,88,45,45,1,1,True,False,11,1,1
2,220.32,53.99716,5.4495,2.90538,223.0,217,88,45,45,1,1,True,False,11,1,1
2,220.28,54.52193,5.40917,2.21867,223.0,217,88,45,45,1,1,True,False,11,1,1
2,220.24,54.79289,5.61121,1.39408,223.0,217,88,45,45,1,1,True,False,11,1,1
2,220.2,55.34255,5.64459,0.25995,223.0,217,88,45,45,1,1,True,False,11,1,1
2,220.16,55.65996,5.4176,0.8387,223.0,217,88,45,45,1,1,True,False,11,1,1
2,220.12,55.99078,5.52152,1.43427,223.0,217,88,45,45,1,1,True,False,11,1,1
2,220.08,56.20321,6.18854,1.47298,223.0,217,88,45,45,1,1,True,False,11,1,1
2,220.04,56.3047,6.3867,1.57373,223.0,217,88,45,45,1,1,True,False,11,1,1
2,220.0,56.3218,6.06154,1.90368,223.0,217,88,45,45,1,1,True,False,11,1,1
2,219.96,56.37336,5.84088,2.173,223.0,217,88,45,45,1,1,True,False,11,1,1
2,219.92,56.45978,5.75948,2.38432,223.0,217,88,45,45,1,1,True,False,12,1,1
2,219.88,56.83445,5.75938,2.53325,223.0,217,88,45,45,1,1,True,False,12,1,1
2,219.84,57.06209,5.93629,2.18881,223.0,217,88,45,45,1,1,True,False,12,1,1
2,219.8,57.57288,5.8881,2.48368,223.0,217,88,45,45,1,1,True,False,12,1,1
2,219.76,58.48557,6.1141,3.64809,223.0,217,88,45,45,1,1,True,False,12,1,1
2,219.72,58.91388,6.74886,3.30739,223.0,217,88,45,45,1,1,True,False,12,1,1
2,219.68,59.27159,6.98505,3.16882,223.0,217,88,45,45,1,1,True,False,12,1,1
2,219.64,59.55599,6.87801,3.17612,223.0,217,88,45,45,1,1,True,False,12,1,1
2,219.6,60.07429,6.30282,3.8399,223.0,217,88,45,45,1,1,True,False,12,1,1
2,219.56,60.52858,6.42727,3.345,223.0,217,88,45,45,1,1,True,False,12,1,1
2,219.52,60.85097,6.50527,2.62866,223.0,217,88,45,45,1,1,True,False,12,1,1
2,219.48,61.20509,6.42323,1.93852,223.0,217,88,45,45,1,1,True,False,13,1,1
2,219.44,61.48552,6.5326,1.12262,223.0,217,88,45,45,1,1,True,False,13,1,1
2,219.4,61.80818,6.62448,0.6819,223.0,217,88,45,45,1,1,True,False,13,1,1
2,219.36,61.88763,6.57049,1.32609,223.0,217,88,45,45,1,1,True,False,13,1,1
2,219.32,61.95972,6.59171,1.89948,223.0,217,88,45,45,1,1,True,False,13,1,1
2,219.28,62.10992,6.62181,2.35631,223.0,217,88,45,45,1,1,True,False,13,1,1
2,219.24,62.30746,6.44007,2.96895,223.0,217,88,45,45,1,1,True,False,13,1,1
2,219.2,62.43911,6.48514,2.93426,223.0,217,88,45,45,1,1,True,False,13,1,1
2,219.16,62.50671,6.61507,2.83384,223.0,217,88,45,45,1,1,True,False,13,1,1
2,219.12,62.53162,6.82192,2.67321,223.0,217,88,45,45,1,1,True,False,13,1,1
2,219.08,62.53517,7.09775,2.4579,223.0,217,88,45,45,1,1,True,False,13,1,1
2,219.04,62.11371,7.83179,1.87064,223.0,217,88,45,45,1,1,True,False,13,1,1
2,219.0,62.0535,7.98621,1.78675,223.0,217,88,45,45,1,1,True,False,13,1,1
2,218.96,63.68006,7.35796,2.62199,223.0,217,88,45,45,1,1,True,False,13,1,1
2,218.92,64.10924,7.46472,2.66992,223.0,217,88,45,45,1,1,True,False,13,1,1
2,218.88,64.58052,7.59955,2.70427,223.0,217,88,45,45,1,1,True,False,13,1,1
2,218.84,65.08864,7.7585,2.72729,223.0,217,88,45,45,1,1,True,False,13,1,1
2,218.8,65.62834,7.93761,2.74126,223.0,217,88,45,45,1,1,True,False,13,1,1
2,218.76,66.19434,8.13294,2.74843,223.0,217,88,45,45,1,1,True,False,14,1,1
2,218.72,66.78137,8.34052,2.75107,223.0,217,88,45,45,1,1,True,False,14,1,1
2,218.68,67.38418,8.5564,2.75145,223.0,217,88,45,45,1,1,True,False,14,1,1
2,218.64,68.05367,8.81881,2.30543,223.0,217,88,45,45,1,1,True,False,14,1,1
2,218.6,68.77806,8.75778,1.43937,223.0,217,88,45,45,1,1,True,False,14,1,1
2,218.56,69.46259,8.74246,0.35152,223.0,217,88,45,45,1,1,True,False,14,1,1
2,218.52,69.74594,8.57752,1.27774,223.0,217,88,45,45,1,1,True,False,14,1,1
2,218.48,70.04177,8.57893,1.88397,223.0,217,88,45,45,1,1,True,False,14,1,1
2,218.44,70.45645,8.31155,2.59419,223.0,217,88,45,45,1,1,True,False,14,1,1
2,218.4,71.02116,8.39633,2.72151,223.0,217,88,45,45,1,1,True,False,15,1,1
2,218.36,71.51128,8.39681,3.1461,223.0,217,88,45,45,1,1,True,False,15,1,1
2,218.32,72.07704,8.64046,3.21906,223.0,217,88,45,45,1,1,True,False,15,1,1
2,218.28,72.80136,8.79727,3.38305,223.0,217,88,45,45,1,1,True,False,15,1,1
2,218.24,73.42059,8.73188,3.57471,223.0,217,88,45,45,1,1,True,False,15,1,1
2,218.2,74.1137,8.37767,3.62165,223.0,217,88,45,45,1,1,True,False,15,1,1
2,218.16,74.51887,9.18784,3.6479,223.0,217,88,45,45,1,1,True,False,15,1,1
2,218.12,74.93954,9.99801,3.65989,223.0,217,88,45,45,1,1,True,False,15,1,1
2,218.08,75.73518,9.95461,2.91121,223.0,217,88,45,45,1,1,True,False,16,1,1
2,218.04,76.5157,10.2125,2.23521,223.0,217,88,45,45,1,1,True,False,16,2,1
2,218.0,77.0793,10.41558,2.63592,223.0,217,88,45,45,1,1,True,False,16,2,1
2,217.96,77.61022,10.59386,3.03662,223.0,217,88,45,45,1,1,True,False,16,2,1
2,217.92,78.24133,10.7555,2.74903,223.0,217,88,45,45,1,1,True,False,16,2,1
2,217.88,78.83369,11.05805,2.74979,223.0,217,88,45,45,1,1,True,False,16,2,1
2,217.84,79.35687,11.01209,3.27612,223.0,217,88,45,45,1,1,True,False,16,2,1
2,217.8,80.04909,11.32965,3.04341,223.0,217,88,45,45,1,1,True,False,17,2,1
2,217.76,80.48624,11.41107,2.82731,223.0,217,88,45,45,1,1,True,False,17,2,1
2,217.72,81.38658,11.27384,3.09742,223.0,217,88,45,45,1,1,True,False,17,2,1
2,217.68,81.76971,11.4662,3.82443,223.0,217,88,45,45,1,1,True,False,17,2,1
2,217.64,82.36173,11.52542,3.75557,223.0,217,88,45,45,1,1,True,False,17,2,1
2,217.6,82.94807,11.10759,4.59487,223.0,217,88,45,45,1,1,True,False,17,2,1
2,217.56,83.59875,11.43371,4.64922,223.0,217,88,45,45,1,1,True,False,17,2,1
2,217.52,84.1845,11.9369,4.70377,223.0,217,88,45,45,1,1,True,False,17,2,1
2,217.48,84.96034,14.00838,3.70164,223.0,217,88,45,45,1,1,True,False,18,2,1
2,217.44,85.32902,14.48377,4.28983,223.0,217,88,45,45,1,1,True,False,18,2,1
2,217.4,85.55418,14.63305,5.30962,223.0,217,88,45,45,1,1,True,False,18,2,1
2,217.36,85.78997,14.86397,6.03781,223.0,217,88,45,45,1,1,True,False,18,2,1
2,217.32,86.04609,15.16428,6.62088,223.0,217,88,45,45,1,1,True,False,18,3,1
2,217.28,86.33327,15.4052,6.91947,223.0,217,88,45,45,1,1,True,False,18,3,1
2,217.24,86.44167,15.75169,7.31328,223.0,217,88,45,45,1,1,True,False,18,3,1
2,217.2,86.43716,15.9043,7.72914,223.0,217,88,45,45,1,1,True,False,18,3,1
2,217.16,86.69233,16.43754,7.88288,223.0,217,88,45,45,1,1,True,False,18,3,1
2,217.12,86.80528,16.72392,8.37743,223.0,217,88,45,45,1,1,True,False,18,3,1
2,217.08,86.71888,17.24683,8.73156,223.0,217,88,45,45,1,1,True,False,18,3,1
2,217.04,87.10627,17.58973,9.34347,223.0,217,88,45,45,1,1,True,False,18,3,1
2,217.0,81.6347,21.73547,4.61132,223.0,217,88,45,45,1,1,True,False,17,4,1
2,197.0,15.47217,20.05786,3.55423,197.0,184,90,46,46,2,1,True,False,3,4,1
2,196.96,15.96982,19.59479,3.66001,197.0,184,90,46,46,2,1,True,False,3,3,1
2,196.92,16.55155,19.17385,3.65016,197.0,184,90,46,46,2,1,True,False,3,3,1
2,196.88,17.16113,18.60024,3.70538,197.0,184,90,46,46,2,1,True,False,3,3,1
2,196.84,17.91544,18.277,3.26318,197.0,184,90,46,46,2,1,True,False,3,3,1
2,196.8,18.77911,17.59828,2.95906,197.0,184,90,46,46,2,1,True,False,3,3,1
2,196.76,19.44882,16.95487,2.40057,197.0,184,90,46,46,2,1,True,False,4,3,1
2,196.72,20.13579,16.51463,1.46321,197.0,184,90,46,46,2,1,True,False,4,3,1
2,196.68,20.89023,15.83079,0.83479,197.0,184,90,46,46,2,1,True,False,4,3,1
2,196.64,21.47659,15.36478,0.41843,197.0,184,90,46,46,2,1,True,False,4,3,1
2,196.6,21.74129,15.02636,1.09113,197.0,184,90,46,46,2,1,True,False,4,3,1
2,196.56,22.17377,14.76101,1.34706,197.0,184,90,46,46,2,1,True,False,4,2,1
2,196.52,22.48617,14.21547,2.17282,197.0,184,90,46,46,2,1,True,False,4,2,1
2,196.48,22.84709,13.89717,2.64068,197.0,184,90,46,46,2,1,True,False,4,2,1
2,196.44,23.13413,13.59667,3.09669,197.0,184,90,46,46,2,1,True,False,4,2,1
2,196.4,23.39689,13.46381,3.40266,197.0,184,90,46,46,2,1,True,False,4,2,1
2,196.36,23.80468,13.12684,3.59515,197.0,184,90,46,46,2,1,True,False,5,2,1
2,196.32,24.28092,12.6959,3.76026,197.0,184,90,46,46,2,1,True,False,5,2,1
2,196.28,24.75145,12.32738,3.93714,197.0,184,90,46,46,2,1,True,False,5,2,1
2,196.24,25.23336,12.06759,4.03305,197.0,184,90,46,46,2,1,True,False,5,2,1
2,196.2,25.6785,11.85207,4.03847,197.0,184,90,46,46,2,1,True,False,5,2,1
2,196.16,26.28929,11.71846,4.09464,197.0,184,90,46,46,2,1,True,False,5,2,1
2,196.12,26.98435,11.45663,4.29288,197.0,184,90,46,46,2,1,True,False,5,2,1
2,196.08,27.69907,11.45875,4.26242,197.0,184,90,46,46,2,1,True,False,5,2,1
2,196.04,28.45357,11.12424,4.62306,197.0,184,90,46,46,2,1,True,False,6,2,1
2,196.0,29.37323,10.88634,4.82418,197.0,184,90,46,46,2,1,True,False,6,2,1
2,195.96,30.1106,10.99241,4.68278,197.0,184,90,46,46,2,1,True,False,6,2,1
2,195.92,31.09365,11.00571,4.77691,197.0,184,90,46,46,2,1,True,False,6,2,1
2,195.88,32.01,10.83467,4.69032,197.0,184,90,46,46,2,1,True,False,6,2,1
2,195.84,32.97601,10.46895,4.48899,197.0,184,90,46,46,2,1,True,False,7,2,1
2,195.8,33.94544,10.51478,4.10929,197.0,184,90,46,46,2,1,True,False,7,2,1
2,195.76,35.11052,10.64223,3.51134,197.0,184,90,46,46,2,1,True,False,7,2,1
2,195.72,36.23298,10.6044,2.69557,197.0,184,90,46,46,2,1,True,False,7,2,1
2,195.68,36.94292,10.62375,2.04201,197.0,184,90,46,46,2,1,True,False,7,2,1
2,195.64,37.00182,10.00475,3.29253,197.0,184,90,46,46,2,1,True,False,7,2,1
2,195.6,38.126,9.88352,3.27668,197.0,184,90,46,46,2,1,True,False,8,1,1
2,195.56,38.94145,9.76711,3.22856,197.0,184,90,46,46,2,1,True,False,8,1,1
2,195.52,39.25598,9.6552,3.14731,197.0,184,90,46,46,2,1,True,False,8,1,1
2,195.48,39.25087,9.5482,2.49198,197.0,184,90,46,46,2,1,True,False,8,1,1
2,195.44,40.79063,10.79431,2.53384,197.0,184,90,46,46,2,1,True,False,8,2,1
2,195.4,41.27154,10.76914,2.99863,197.0,184,90,46,46,2,1,True,False,8,2,1
2,195.36,41.75646,10.74974,3.66224,197.0,184,90,46,46,2,1,True,False,8,2,1
2,195.32,42.27249,10.5048,4.39649,197.0,184,90,46,46,2,1,True,False,8,2,1
2,195.28,42.74525,10.91065,4.15311,197.0,184,90,46,46,2,1,True,False,9,2,1
2,195.24,43.30197,10.90626,4.51647,197.0,184,90,46,46,2,1,True,False,9,2,1
2,195.2,43.72286,10.95232,4.48704,197.0,184,90,46,46,2,1,True,False,9,2,1
2,195.16,44.18266,10.82509,4.70523,197.0,184,90,46,46,2,1,True,False,9,2,1
2,195.12,44.93975,10.78301,4.88751,197.0,184,90,46,46,2,1,True,False,9,2,1
2,195.08,45.45127,10.66257,4.7283,197.0,184,90,46,46,2,1,True,False,9,2,1
2,195.04,46.05796,10.52219,4.75636,197.0,184,90,46,46,2,1,True,False,9,2,1
2,195.0,46.75569,10.36187,4.5832,197.0,184,90,46,46,2,1,True,False,9,2,1
2,194.96,47.4066,10.14991,4.68739,197.0,184,90,46,46,2,1,True,False,10,2,1
2,194.92,48.15212,9.91884,4.59445,197.0,184,90,46,46,2,1,True,False,10,1,1
2,194.88,48.91623,9.64697,4.41269,197.0,184,90,46,46,2,1,True,False,10,1,1
2,194.84,49.7474,9.40771,4.27721,197.0,184,90,46,46,2,1,True,False,10,1,1
2,194.8,50.54307,9.18028,4.04165,197.0,184,90,46,46,2,1,True,False,10,1,1
2,194.76,51.38473,9.05522,3.59751,197.0,184,90,46,46,2,1,True,False,10,1,1
2,194.72,52.46274,8.61977,3.17592,197.0,184,90,46,46,2,1,True,False,11,1,1
2,194.68,53.32189,8.4059,2.5739,197.0,184,90,46,46,2,1,True,False,11,1,1
2,194.64,54.28405,8.07507,1.77122,197.0,184,90,46,46,2,1,True,False,11,1,1
2,194.6,55.17867,7.73934,1.02885,197.0,184,90,46,46,2,1,True,False,11,1,1
2,194.56,56.05137,7.306,0.36604,197.0,184,90,46,46,2,1,True,False,11,1,1
2,194.52,56.53556,7.08388,1.02661,197.0,184,90,46,46,2,1,True,False,12,1,1
2,194.48,57.0234,6.9254,1.58756,197.0,184,90,46,46,2,1,True,False,12,1,1
2,194.44,57.52037,6.68047,2.23652,197.0,184,90,46,46,2,1,True,False,12,1,1
2,194.4,58.02273,6.50486,2.7323,197.0,184,90,46,46,2,1,True,False,12,1,1
2,194.36,58.51572,6.33251,3.08274,197.0,184,90,46,46,2,1,True,False,12,1,1
2,194.32,59.05884,6.11149,3.4838,197.0,184,90,46,46,2,1,True,False,12,1,1
2,194.28,59.52048,6.01748,3.48516,197.0,184,90,46,46,2,1,True,False,12,1,1
2,194.24,59.98935,5.78309,4.00975,197.0,184,90,46,46,2,1,True,False,12,1,1
2,194.2,60.54485,5.60513,4.2038,197.0,184,90,46,46,2,1,True,False,12,1,1
2,194.16,60.992,5.45103,4.29682,197.0,184,90,46,46,2,1,True,False,12,1,1
2,194.12,61.52441,5.22078,4.46719,197.0,184,90,46,46,2,1,True,False,13,1,1
2,194.08,62.05456,4.99101,4.63776,197.0,184,90,46,46,2,1,True,False,13,0,1
2,194.04,62.54066,4.85324,4.52829,197.0,184,90,46,46,2,1,True,False,13,0,1
2,194.0,63.06028,4.6305,4.58614,197.0,184,90,46,46,2,1,True,False,13,0,1
2,193.96,63.5972,4.60423,4.3843,197.0,184,90,46,46,2,1,True,False,13,0,1
2,193.92,64.13445,4.43128,4.47177,197.0,184,90,46,46,2,1,True,False,13,0,1
2,193.88,64.85669,4.18614,4.70848,197.0,184,90,46,46,2,1,True,False,13,0,1
2,193.84,65.364,4.38944,4.40371,197.0,184,90,46,46,2,1,True,False,13,0,1
2,193.8,65.93221,4.32593,4.77421,197.0,184,90,46,46,2,1,True,False,14,0,1
2,193.76,66.74791,4.65709,4.32964,197.0,184,90,46,46,2,1,True,False,14,0,1
2,193.72,67.5132,4.7228,4.37796,197.0,184,90,46,46,2,1,True,False,14,0,1
2,193.68,68.22087,4.94517,4.20322,197.0,184,90,46,46,2,1,True,False,14,0,1
2,193.64,68.88543,5.30498,3.8071,197.0,184,90,46,46,2,1,True,False,14,1,1
2,193.6,69.45096,5.63395,3.38177,197.0,184,90,46,46,2,1,True,False,14,1,1
2,193.56,69.87814,5.86614,2.96676,197.0,184,90,46,46,2,1,True,False,14,1,1
2,193.52,70.14712,6.18943,2.34297,197.0,184,90,46,46,2,1,True,False,14,1,1
2,193.48,70.29569,6.48921,1.53946,197.0,184,90,46,46,2,1,True,False,14,1,1
2,193.44,70.40568,6.77225,0.71877,197.0,184,90,46,46,2,1,True,False,14,1,1
2,193.4,70.44867,7.02109,0.3426,197.0,184,90,46,46,2,1,True,False,14,1,1
2,193.36,70.34378,7.22062,0.94112,197.0,184,90,46,46,2,1,True,False,14,1,1
2,193.32,70.22142,7.32784,1.45604,197.0,184,90,46,46,2,1,True,False,14,1,1
2,193.28,70.14969,7.44725,1.78465,197.0,184,90,46,46,2,1,True,False,14,1,1
2,193.24,70.28159,7.74902,1.8698,197.0,184,90,46,46,2,1,True,False,14,1,1
2,193.2,70.29314,7.3622,2.9179,197.0,184,90,46,46,2,1,True,False,14,1,1
2,193.16,70.468,8.28862,2.51734,197.0,184,90,46,46,2,1,True,False,14,1,1
2,193.12,70.95063,8.65039,2.27274,197.0,184,90,46,46,2,1,True,False,15,1,1
2,193.08,71.38013,8.98168,2.04524,197.0,184,90,46,46,2,1,True,False,15,1,1
2,193.04,71.75705,9.28305,1.83415,197.0,184,90,46,46,2,1,True,False,15,1,1
2,193.0,72.08193,9.55508,1.63877,197.0,184,90,46,46,2,1,True,False,15,1,1
2,192.96,72.35533,9.79831,1.45839,197.0,184,90,46,46,2,1,True,False,15,1,1
2,192.92,72.57779,10.01331,1.29232,197.0,184,90,46,46,2,1,True,False,15,2,1
2,192.88,72.74986,10.20064,1.13985,197.0,184,90,46,46,2,1,True,False,15,2,1
2,192.84,72.87209,10.36085,1.00029,197.0,184,90,46,46,2,1,True,False,15,2,1
2,192.8,72.94503,10.49451,0.87294,197.0,184,90,46,46,2,1,True,False,15,2,1
2,192.76,72.96922,10.60218,0.7571,197.0,184,90,46,46,2,1,True,False,15,2,1
2,192.72,72.93416,10.67312,0.66617,197.0,184,90,46,46,2,1,True,False,15,2,1
2,192.68,72.87872,10.7265,0.97541,197.0,184,90,46,46,2,1,True,False,15,2,1
2,192.64,72.80927,10.76895,1.6611,197.0,184,90,46,46,2,1,True,False,15,2,1
2,192.6,72.74992,10.82635,2.36024,197.0,184,90,46,46,2,1,True,False,15,2,1
2,192.56,72.72477,10.92457,2.7098,197.0,184,90,46,46,2,1,True,False,15,2,1
2,192.52,73.05987,11.32603,2.74347,197.0,184,90,46,46,2,1,True,False,15,2,1
2,192.48,73.63764,11.60077,2.57201,197.0,184,90,46,46,2,1,True,False,15,2,1
2,192.44,74.32848,11.59552,2.33509,197.0,184,90,46,46,2,1,True,False,15,2,1
2,192.4,75.09801,11.55873,2.0438,197.0,184,90,46,46,2,1,True,False,15,2,1
2,192.36,75.95709,11.4589,1.69465,197.0,184,90,46,46,2,1,True,False,16,2,1
2,192.32,76.91658,11.26448,1.28412,197.0,184,90,46,46,2,1,True,False,16,2,1
2,192.28,77.52885,10.76904,1.03224,197.0,184,90,46,46,2,1,True,False,16,2,1
2,192.24,78.14113,10.27361,0.78036,197.0,184,90,46,46,2,1,True,False,16,2,1
2,192.2,78.61624,9.97951,1.21434,197.0,184,90,46,46,2,1,True,False,16,1,1
2,192.16,79.04431,9.71519,1.63489,197.0,184,90,46,46,2,1,True,False,16,1,1
2,192.12,79.42843,9.47876,2.04349,197.0,184,90,46,46,2,1,True,False,16,1,1
2,192.08,79.7717,9.26832,2.44163,197.0,184,90,46,46,2,1,True,False,16,1,1
2,192.04,80.07722,9.082,2.8308,197.0,184,90,46,46,2,1,True,False,17,1,1
2,192.0,80.34808,8.91789,3.21247,197.0,184,90,46,46,2,1,True,False,17,1,1
2,191.96,80.56209,8.78954,3.57601,197.0,184,90,46,46,2,1,True,False,17,1,1
2,191.92,80.78046,8.87026,3.73897,197.0,184,90,46,46,2,1,True,False,17,1,1
2,191.88,81.05641,8.77038,4.09293,197.0,184,90,46,46,2,1,True,False,17,1,1
2,191.84,81.24236,8.64953,4.26394,197.0,184,90,46,46,2,1,True,False,17,1,1
2,191.8,81.49435,8.6176,4.27906,197.0,184,90,46,46,2,1,True,False,17,1,1
2,191.76,81.75472,8.60409,4.16271,197.0,184,90,46,46,2,1,True,False,17,1,1
2,191.72,82.07697,8.54983,3.99803,197.0,184,90,46,46,2,1,True,False,17,1,1
2,191.68,82.39964,8.49546,3.83314,197.0,184,90,46,46,2,1,True,False,17,1,1
2,191.64,82.70698,8.57957,3.36491,197.0,184,90,46,46,2,1,True,False,17,1,1
2,191.6,83.06555,8.53376,2.94088,197.0,184,90,46,46,2,1,True,False,17,1,1
2,191.56,83.36054,8.45765,2.52605,197.0,184,90,46,46,2,1,True,False,17,1,1
2,191.52,83.69453,8.58311,1.77473,197.0,184,90,46,46,2,1,True,False,17,1,1
2,191.48,83.94124,8.56671,1.26751,197.0,184,90,46,46,2,1,True,False,17,1,1
2,191.44,84.3296,8.56256,0.55271,197.0,184,90,46,46,2,1,True,False,17,1,1
2,191.4,84.5598,8.53935,0.69787,197.0,184,90,46,46,2,1,True,False,17,1,1
2,191.36,84.70677,8.70923,1.09836,197.0,184,90,46,46,2,1,True,False,18,1,1
2,191.32,84.87188,8.68654,1.63296,197.0,184,90,46,46,2,1,True,False,18,1,1
2,191.28,85.12759,8.68244,2.02984,197.0,184,90,46,46,2,1,True,False,18,1,1
2,191.24,85.28097,8.7984,2.25321,197.0,184,90,46,46,2,1,True,False,18,1,1
2,191.2,85.46415,8.76092,2.58228,197.0,184,90,46,46,2,1,True,False,18,1,1
2,191.16,85.57239,8.70962,2.87522,197.0,184,90,46,46,2,1,True,False,18,1,1
2,191.12,85.55987,8.68837,3.01295,197.0,184,90,46,46,2,1,True,False,18,1,1
2,191.08,85.46822,8.66901,3.14738,197.0,184,90,46,46,2,1,True,False,18,1,1
2,191.04,85.34686,8.6352,3.29129,197.0,184,90,46,46,2,1,True,False,18,1,1
2,191.0,85.1987,8.59631,3.4277,197.0,184,90,46,46,2,1,True,False,18,1,1
2,190.96,85.01984,8.5777,3.48833,197.0,184,90,46,46,2,1,True,False,18,1,1
2,190.92,84.76915,8.61463,3.46524,197.0,184,90,46,46,2,1,True,False,18,1,1
2,190.88,84.48397,8.74952,3.41087,197.0,184,90,46,46,2,1,True,False,17,1,1
2,190.84,84.26353,8.91447,3.34552,197.0,184,90,46,46,2,1,True,False,17,1,1
2,190.8,84.04251,9.0796,3.28042,197.0,184,90,46,46,2,1,True,False,17,1,1
2,190.76,83.84587,9.23481,3.09191,197.0,184,90,46,46,2,1,True,False,17,1,1
2,190.72,83.59661,9.45205,2.81595,197.0,184,90,46,46,2,1,True,False,17,1,1
2,190.68,83.42024,9.52725,2.46277,197.0,184,90,46,46,2,1,True,False,17,1,1
2,190.64,83.44241,9.61476,1.51887,197.0,184,90,46,46,2,1,True,False,17,1,1
2,190.6,83.42387,9.66006,0.4516,197.0,184,90,46,46,2,1,True,False,17,1,1
2,190.56,83.52148,9.58636,0.80945,197.0,184,90,46,46,2,1,True,False,17,1,1
2,190.52,83.57641,9.41979,1.59155,197.0,184,90,46,46,2,1,True,False,17,1,1
2,190.48,83.63434,9.50766,1.88883,197.0,184,90,46,46,2,1,True,False,17,1,1
2,190.44,83.7503,9.30838,2.74208,197.0,184,90,46,46,2,1,True,False,17,1,1
2,190.4,83.81228,9.5693,2.65213,197.0,184,90,46,46,2,1,True,False,17,1,1
2,190.36,83.99033,9.56349,3.04527,197.0,184,90,46,46,2,1,True,False,17,1,1
2,190.32,84.21885,9.49477,3.52465,197.0,184,90,46,46,2,1,True,False,17,1,1
2,190.28,84.29272,9.61045,3.74429,197.0,184,90,46,46,2,1,True,False,17,1,1
2,190.24,84.25013,9.88112,3.77848,197.0,184,90,46,46,2,1,True,False,17,1,1
2,190.2,84.16256,10.05364,3.84284,197.0,184,90,46,46,2,1,True,False,17,2,1
2,190.16,83.96073,10.32954,3.87048,197.0,184,90,46,46,2,1,True,False,17,2,1
2,190.12,83.81507,10.67197,3.67441,197.0,184,90,46,46,2,1,True,False,17,2,1
2,190.08,83.54659,10.7981,3.69492,197.0,184,90,46,46,2,1,True,False,17,2,1
2,190.04,83.29787,11.01793,3.55659,197.0,184,90,46,46,2,1,True,False,17,2,1
2,190.0,83.08458,11.28714,3.25192,197.0,184,90,46,46,2,1,True,False,17,2,1
2,189.96,82.93217,11.55997,2.69601,197.0,184,90,46,46,2,1,True,False,17,2,1
2,189.92,82.76261,11.66807,2.19518,197.0,184,90,46,46,2,1,True,False,17,2,1
2,189.88,82.61107,11.62349,1.48481,197.0,184,90,46,46,2,1,True,False,17,2,1
2,189.84,82.56952,11.6462,0.34865,197.0,184,90,46,46,2,1,True,False,17,2,1
2,189.8,82.65008,11.51742,0.996,197.0,184,90,46,46,2,1,True,False,17,2,1
2,189.76,82.64877,11.39057,1.63663,197.0,184,90,46,46,2,1,True,False,17,2,1
2,189.72,82.74789,11.27077,2.16684,197.0,184,90,46,46,2,1,True,False,17,2,1
2,189.68,82.90775,11.18071,2.63465,197.0,184,90,46,46,2,1,True,False,17,2,1
2,189.64,83.02345,11.13936,3.04281,197.0,184,90,46,46,2,1,True,False,17,2,1
2,189.6,83.22898,11.11885,3.31522,197.0,184,90,46,46,2,1,True,False,17,2,1
2,189.56,83.44721,11.19127,3.49055,197.0,184,90,46,46,2,1,True,False,17,2,1
